trial,samples,filter_executed,role,source_sbox,known_mask,known_value,actual_word,known_bits,consensus_correct
47,192,1,2,4,0x0,0x0,0x5,0,1
47,192,1,3,5,0x0,0x0,0x9,0,1
47,192,1,4,6,0x0,0x0,0x4,0,1
47,256,1,0,1,0xF,0x8,0x8,4,1
47,256,1,1,2,0xF,0x6,0x6,4,1
47,256,1,2,4,0x3,0x1,0x5,2,1
47,256,1,3,5,0xF,0x9,0x9,4,1
47,256,1,4,6,0xF,0x4,0x4,4,1
47,320,1,0,1,0xF,0x8,0x8,4,1
47,320,1,1,2,0xF,0x6,0x6,4,1
47,320,1,2,4,0x3,0x1,0x5,2,1
47,320,1,3,5,0xF,0x9,0x9,4,1
47,320,1,4,6,0xF,0x4,0x4,4,1
47,384,1,0,1,0xF,0x8,0x8,4,1
47,384,1,1,2,0xF,0x6,0x6,4,1
47,384,1,2,4,0x3,0x1,0x5,2,1
47,384,1,3,5,0xF,0x9,0x9,4,1
47,384,1,4,6,0xF,0x4,0x4,4,1
47,512,1,0,1,0xF,0x8,0x8,4,1
47,512,1,1,2,0xF,0x6,0x6,4,1
47,512,1,2,4,0x3,0x1,0x5,2,1
47,512,1,3,5,0xF,0x9,0x9,4,1
47,512,1,4,6,0xF,0x4,0x4,4,1
48,64,0,0,255,0x0,0x0,0x0,0,0
48,64,0,1,255,0x0,0x0,0x0,0,0
48,64,0,2,255,0x0,0x0,0x7,0,0
48,64,0,3,255,0x0,0x0,0xB,0,0
48,64,0,4,255,0x0,0x0,0x7,0,0
48,96,1,0,1,0x0,0x0,0x0,0,1
48,96,1,1,2,0x0,0x0,0x0,0,1
48,96,1,2,4,0x0,0x0,0x7,0,1
48,96,1,3,5,0x0,0x0,0xB,0,1
48,96,1,4,6,0x0,0x0,0x7,0,1
48,128,1,0,1,0x0,0x0,0x0,0,1
48,128,1,1,2,0x0,0x0,0x0,0,1
48,128,1,2,4,0x0,0x0,0x7,0,1
48,128,1,3,5,0x0,0x0,0xB,0,1
48,128,1,4,6,0x0,0x0,0x7,0,1
48,160,1,0,1,0x0,0x0,0x0,0,1
48,160,1,1,2,0x0,0x0,0x0,0,1
48,160,1,2,4,0x0,0x0,0x7,0,1
48,160,1,3,5,0x0,0x0,0xB,0,1
48,160,1,4,6,0x0,0x0,0x7,0,1
48,192,1,0,1,0x0,0x0,0x0,0,1
48,192,1,1,2,0x0,0x0,0x0,0,1
48,192,1,2,4,0x0,0x0,0x7,0,1
48,192,1,3,5,0x0,0x0,0xB,0,1
48,192,1,4,6,0x0,0x0,0x7,0,1
48,256,1,0,1,0xF,0x0,0x0,4,1
48,256,1,1,2,0xF,0x0,0x0,4,1
48,256,1,2,4,0x3,0x3,0x7,2,1
48,256,1,3,5,0xF,0xB,0xB,4,1
48,256,1,4,6,0xF,0x7,0x7,4,1
48,320,1,0,1,0xF,0x0,0x0,4,1
48,320,1,1,2,0xF,0x0,0x0,4,1
48,320,1,2,4,0x3,0x3,0x7,2,1
48,320,1,3,5,0xF,0xB,0xB,4,1
48,320,1,4,6,0xF,0x7,0x7,4,1
48,384,1,0,1,0xF,0x0,0x0,4,1
48,384,1,1,2,0xF,0x0,0x0,4,1
48,384,1,2,4,0x3,0x3,0x7,2,1
48,384,1,3,5,0xF,0xB,0xB,4,1
48,384,1,4,6,0xF,0x7,0x7,4,1
48,512,1,0,1,0xF,0x0,0x0,4,1
48,512,1,1,2,0xF,0x0,0x0,4,1
48,512,1,2,4,0x3,0x3,0x7,2,1
48,512,1,3,5,0xF,0xB,0xB,4,1
48,512,1,4,6,0xF,0x7,0x7,4,1
49,64,0,0,255,0x0,0x0,0x1,0,0
49,64,0,1,255,0x0,0x0,0x1,0,0
49,64,0,2,255,0x0,0x0,0xE,0,0
49,64,0,3,255,0x0,0x0,0xC,0,0
49,64,0,4,255,0x0,0x0,0x0,0,0
49,96,1,0,2,0x0,0x0,0x1,0,1
49,96,1,1,3,0x0,0x0,0x1,0,1
49,96,1,2,5,0x0,0x0,0xE,0,1
49,96,1,3,6,0x0,0x0,0xC,0,1
49,96,1,4,7,0x0,0x0,0x0,0,1
49,128,1,0,2,0x0,0x0,0x1,0,1
49,128,1,1,3,0x0,0x0,0x1,0,1
49,128,1,2,5,0x0,0x0,0xE,0,1
49,128,1,3,6,0x0,0x0,0xC,0,1
49,128,1,4,7,0x0,0x0,0x0,0,1
49,160,1,0,2,0x0,0x0,0x1,0,1
49,160,1,1,3,0x0,0x0,0x1,0,1
49,160,1,2,5,0x0,0x0,0xE,0,1
49,160,1,3,6,0x0,0x0,0xC,0,1
49,160,1,4,7,0x0,0x0,0x0,0,1
49,192,1,0,2,0x0,0x0,0x1,0,1
49,192,1,1,3,0x0,0x0,0x1,0,1
49,192,1,2,5,0x0,0x0,0xE,0,1
49,192,1,3,6,0x0,0x0,0xC,0,1
49,192,1,4,7,0x0,0x0,0x0,0,1
49,256,1,0,2,0xF,0x1,0x1,4,1
49,256,1,1,3,0x6,0x0,0x1,2,1
49,256,1,2,5,0x2,0x2,0xE,1,1
49,256,1,3,6,0x3,0x0,0xC,2,1
49,256,1,4,7,0xA,0x0,0x0,2,1
49,320,1,0,2,0xF,0x1,0x1,4,1
49,320,1,1,3,0xF,0x1,0x1,4,1
49,320,1,2,5,0x3,0x2,0xE,2,1
49,320,1,3,6,0xF,0xC,0xC,4,1
49,320,1,4,7,0xF,0x0,0x0,4,1
49,384,1,0,2,0xF,0x1,0x1,4,1
49,384,1,1,3,0xF,0x1,0x1,4,1
49,384,1,2,5,0x3,0x2,0xE,2,1
49,384,1,3,6,0xF,0xC,0xC,4,1
49,384,1,4,7,0xF,0x0,0x0,4,1
49,512,1,0,2,0xF,0x1,0x1,4,1
49,512,1,1,3,0xF,0x1,0x1,4,1
49,512,1,2,5,0x3,0x2,0xE,2,1
49,512,1,3,6,0xF,0xC,0xC,4,1
49,512,1,4,7,0xF,0x0,0x0,4,1
50,64,0,0,255,0x0,0x0,0x7,0,0
50,64,0,1,255,0x0,0x0,0x9,0,0
50,64,0,2,255,0x0,0x0,0x9,0,0
50,64,0,3,255,0x0,0x0,0x2,0,0
50,64,0,4,255,0x0,0x0,0xC,0,0
50,96,1,0,7,0x0,0x0,0x7,0,1
50,96,1,1,0,0x0,0x0,0x9,0,1
50,96,1,2,2,0x0,0x0,0x9,0,1
50,96,1,3,3,0x0,0x0,0x2,0,1
50,96,1,4,4,0x0,0x0,0xC,0,1
50,128,1,0,7,0x0,0x0,0x7,0,1
50,128,1,1,0,0x0,0x0,0x9,0,1
50,128,1,2,2,0x0,0x0,0x9,0,1
50,128,1,3,3,0x0,0x0,0x2,0,1
50,128,1,4,4,0x0,0x0,0xC,0,1
50,160,1,0,7,0x0,0x0,0x7,0,1
50,160,1,1,0,0x0,0x0,0x9,0,1
50,160,1,2,2,0x0,0x0,0x9,0,1
50,160,1,3,3,0x0,0x0,0x2,0,1
50,160,1,4,4,0x0,0x0,0xC,0,1
50,192,1,0,7,0x0,0x0,0x7,0,1
50,192,1,1,0,0x0,0x0,0x9,0,1
50,192,1,2,2,0x0,0x0,0x9,0,1
50,192,1,3,3,0x0,0x0,0x2,0,1
50,192,1,4,4,0x0,0x0,0xC,0,1
50,256,1,0,7,0xA,0x2,0x7,2,1
50,256,1,1,0,0xF,0x9,0x9,4,1
50,256,1,2,2,0x1,0x1,0x9,1,1
50,256,1,3,3,0x9,0x0,0x2,2,1
50,256,1,4,4,0x2,0x0,0xC,1,1
50,320,1,0,7,0xF,0x7,0x7,4,1
50,320,1,1,0,0xF,0x9,0x9,4,1
50,320,1,2,2,0x3,0x1,0x9,2,1
50,320,1,3,3,0xF,0x2,0x2,4,1
50,320,1,4,4,0xF,0xC,0xC,4,1
50,384,1,0,7,0xF,0x7,0x7,4,1
50,384,1,1,0,0xF,0x9,0x9,4,1
50,384,1,2,2,0x3,0x1,0x9,2,1
50,384,1,3,3,0xF,0x2,0x2,4,1
50,384,1,4,4,0xF,0xC,0xC,4,1
50,512,1,0,7,0xF,0x7,0x7,4,1
50,512,1,1,0,0xF,0x9,0x9,4,1
50,512,1,2,2,0x3,0x1,0x9,2,1
50,512,1,3,3,0xF,0x2,0x2,4,1
50,512,1,4,4,0xF,0xC,0xC,4,1
51,64,1,0,1,0x0,0x0,0xF,0,1
51,64,1,1,2,0x0,0x0,0x3,0,1
51,64,1,2,4,0x0,0x0,0x2,0,1
51,64,1,3,5,0x0,0x0,0xE,0,1
51,64,1,4,6,0x0,0x0,0xB,0,1
51,96,1,0,1,0x0,0x0,0xF,0,1
51,96,1,1,2,0x0,0x0,0x3,0,1
51,96,1,2,4,0x0,0x0,0x2,0,1
51,96,1,3,5,0x0,0x0,0xE,0,1
51,96,1,4,6,0x0,0x0,0xB,0,1
51,128,1,0,1,0x0,0x0,0xF,0,1
51,128,1,1,2,0x0,0x0,0x3,0,1
51,128,1,2,4,0x0,0x0,0x2,0,1
51,128,1,3,5,0x0,0x0,0xE,0,1
51,128,1,4,6,0x0,0x0,0xB,0,1
51,160,1,0,1,0x0,0x0,0xF,0,1
51,160,1,1,2,0x0,0x0,0x3,0,1
51,160,1,2,4,0x0,0x0,0x2,0,1
51,160,1,3,5,0x0,0x0,0xE,0,1
51,160,1,4,6,0x0,0x0,0xB,0,1
51,192,1,0,1,0x0,0x0,0xF,0,1
51,192,1,1,2,0x0,0x0,0x3,0,1
51,192,1,2,4,0x0,0x0,0x2,0,1
51,192,1,3,5,0x0,0x0,0xE,0,1
51,192,1,4,6,0x0,0x0,0xB,0,1
51,256,1,0,1,0xF,0xF,0xF,4,1
51,256,1,1,2,0xF,0x3,0x3,4,1
51,256,1,2,4,0x3,0x2,0x2,2,1
51,256,1,3,5,0xF,0xE,0xE,4,1
51,256,1,4,6,0xF,0xB,0xB,4,1
51,320,1,0,1,0xF,0xF,0xF,4,1
51,320,1,1,2,0xF,0x3,0x3,4,1
51,320,1,2,4,0x3,0x2,0x2,2,1
51,320,1,3,5,0xF,0xE,0xE,4,1
51,320,1,4,6,0xF,0xB,0xB,4,1
51,384,1,0,1,0xF,0xF,0xF,4,1
51,384,1,1,2,0xF,0x3,0x3,4,1
51,384,1,2,4,0x3,0x2,0x2,2,1
51,384,1,3,5,0xF,0xE,0xE,4,1
51,384,1,4,6,0xF,0xB,0xB,4,1
51,512,1,0,1,0xF,0xF,0xF,4,1
51,512,1,1,2,0xF,0x3,0x3,4,1
51,512,1,2,4,0x3,0x2,0x2,2,1
51,512,1,3,5,0xF,0xE,0xE,4,1
51,512,1,4,6,0xF,0xB,0xB,4,1
52,64,1,0,6,0x0,0x0,0x2,0,1
52,64,1,1,7,0x0,0x0,0x6,0,1
52,64,1,2,1,0x0,0x0,0x1,0,1
52,64,1,3,2,0x0,0x0,0xA,0,1
52,64,1,4,3,0x0,0x0,0x7,0,1
52,96,1,0,6,0x0,0x0,0x2,0,1
52,96,1,1,7,0x0,0x0,0x6,0,1
52,96,1,2,1,0x0,0x0,0x1,0,1
52,96,1,3,2,0x0,0x0,0xA,0,1
52,96,1,4,3,0x0,0x0,0x7,0,1
52,128,1,0,6,0x0,0x0,0x2,0,1
52,128,1,1,7,0x0,0x0,0x6,0,1
52,128,1,2,1,0x0,0x0,0x1,0,1
52,128,1,3,2,0x0,0x0,0xA,0,1
52,128,1,4,3,0x0,0x0,0x7,0,1
52,160,1,0,6,0x0,0x0,0x2,0,1
52,160,1,1,7,0x0,0x0,0x6,0,1
52,160,1,2,1,0x0,0x0,0x1,0,1
52,160,1,3,2,0x0,0x0,0xA,0,1
52,160,1,4,3,0x0,0x0,0x7,0,1
52,192,1,0,6,0x0,0x0,0x2,0,1
52,192,1,1,7,0x0,0x0,0x6,0,1
52,192,1,2,1,0x0,0x0,0x1,0,1
52,192,1,3,2,0x0,0x0,0xA,0,1
52,192,1,4,3,0x0,0x0,0x7,0,1
52,256,1,0,6,0xF,0x2,0x2,4,1
52,256,1,1,7,0xF,0x6,0x6,4,1
52,256,1,2,1,0x3,0x1,0x1,2,1
52,256,1,3,2,0xF,0xA,0xA,4,1
52,256,1,4,3,0xF,0x7,0x7,4,1
52,320,1,0,6,0xF,0x2,0x2,4,1
52,320,1,1,7,0xF,0x6,0x6,4,1
52,320,1,2,1,0x3,0x1,0x1,2,1
52,320,1,3,2,0xF,0xA,0xA,4,1
52,320,1,4,3,0xF,0x7,0x7,4,1
52,384,1,0,6,0xF,0x2,0x2,4,1
52,384,1,1,7,0xF,0x6,0x6,4,1
52,384,1,2,1,0x3,0x1,0x1,2,1
52,384,1,3,2,0xF,0xA,0xA,4,1
52,384,1,4,3,0xF,0x7,0x7,4,1
52,512,1,0,6,0xF,0x2,0x2,4,1
52,512,1,1,7,0xF,0x6,0x6,4,1
52,512,1,2,1,0x3,0x1,0x1,2,1
52,512,1,3,2,0xF,0xA,0xA,4,1
52,512,1,4,3,0xF,0x7,0x7,4,1
53,64,0,0,255,0x0,0x0,0x7,0,0
53,64,0,1,255,0x0,0x0,0xA,0,0
53,64,0,2,255,0x0,0x0,0x8,0,0
53,64,0,3,255,0x0,0x0,0xF,0,0
53,64,0,4,255,0x0,0x0,0xD,0,0
53,96,1,0,5,0x0,0x0,0x7,0,1
53,96,1,1,6,0x0,0x0,0xA,0,1
53,96,1,2,0,0x0,0x0,0x8,0,1
53,96,1,3,1,0x0,0x0,0xF,0,1
53,96,1,4,2,0x0,0x0,0xD,0,1
53,128,1,0,5,0x0,0x0,0x7,0,1
53,128,1,1,6,0x0,0x0,0xA,0,1
53,128,1,2,0,0x0,0x0,0x8,0,1
53,128,1,3,1,0x0,0x0,0xF,0,1
53,128,1,4,2,0x0,0x0,0xD,0,1
53,160,1,0,5,0x0,0x0,0x7,0,1
53,160,1,1,6,0x0,0x0,0xA,0,1
53,160,1,2,0,0x0,0x0,0x8,0,1
53,160,1,3,1,0x0,0x0,0xF,0,1
53,160,1,4,2,0x0,0x0,0xD,0,1
53,192,1,0,5,0x0,0x0,0x7,0,1
53,192,1,1,6,0x0,0x0,0xA,0,1
53,192,1,2,0,0x0,0x0,0x8,0,1
53,192,1,3,1,0x0,0x0,0xF,0,1
53,192,1,4,2,0x0,0x0,0xD,0,1
53,256,1,0,5,0xF,0x7,0x7,4,1
53,256,1,1,6,0xF,0xA,0xA,4,1
53,256,1,2,0,0x3,0x0,0x8,2,1
53,256,1,3,1,0xF,0xF,0xF,4,1
53,256,1,4,2,0xF,0xD,0xD,4,1
53,320,1,0,5,0xF,0x7,0x7,4,1
53,320,1,1,6,0xF,0xA,0xA,4,1
53,320,1,2,0,0x3,0x0,0x8,2,1
53,320,1,3,1,0xF,0xF,0xF,4,1
53,320,1,4,2,0xF,0xD,0xD,4,1
53,384,1,0,5,0xF,0x7,0x7,4,1
53,384,1,1,6,0xF,0xA,0xA,4,1
53,384,1,2,0,0x3,0x0,0x8,2,1
53,384,1,3,1,0xF,0xF,0xF,4,1
53,384,1,4,2,0xF,0xD,0xD,4,1
53,512,1,0,5,0xF,0x7,0x7,4,1
53,512,1,1,6,0xF,0xA,0xA,4,1
53,512,1,2,0,0x3,0x0,0x8,2,1
53,512,1,3,1,0xF,0xF,0xF,4,1
53,512,1,4,2,0xF,0xD,0xD,4,1
54,64,0,0,255,0x0,0x0,0x7,0,0
54,64,0,1,255,0x0,0x0,0x0,0,0
54,64,0,2,255,0x0,0x0,0x0,0,0
54,64,0,3,255,0x0,0x0,0x7,0,0
54,64,0,4,255,0x0,0x0,0x3,0,0
54,96,1,0,2,0x0,0x0,0x7,0,1
54,96,1,1,3,0x0,0x0,0x0,0,1
54,96,1,2,5,0x0,0x0,0x0,0,1
54,96,1,3,6,0x0,0x0,0x7,0,1
54,96,1,4,7,0x0,0x0,0x3,0,1
54,128,1,0,2,0x0,0x0,0x7,0,1
54,128,1,1,3,0x0,0x0,0x0,0,1
54,128,1,2,5,0x0,0x0,0x0,0,1
54,128,1,3,6,0x0,0x0,0x7,0,1
54,128,1,4,7,0x0,0x0,0x3,0,1
54,160,1,0,2,0x0,0x0,0x7,0,1
54,160,1,1,3,0x0,0x0,0x0,0,1
54,160,1,2,5,0x0,0x0,0x0,0,1
54,160,1,3,6,0x0,0x0,0x7,0,1
54,160,1,4,7,0x0,0x0,0x3,0,1
54,192,1,0,2,0x0,0x0,0x7,0,1
54,192,1,1,3,0x0,0x0,0x0,0,1
54,192,1,2,5,0x0,0x0,0x0,0,1
54,192,1,3,6,0x0,0x0,0x7,0,1
54,192,1,4,7,0x0,0x0,0x3,0,1
54,256,1,0,2,0xF,0x7,0x7,4,1
54,256,1,1,3,0xF,0x0,0x0,4,1
54,256,1,2,5,0x3,0x0,0x0,2,1
54,256,1,3,6,0xF,0x7,0x7,4,1
54,256,1,4,7,0xF,0x3,0x3,4,1
54,320,1,0,2,0xF,0x7,0x7,4,1
54,320,1,1,3,0xF,0x0,0x0,4,1
54,320,1,2,5,0x3,0x0,0x0,2,1
54,320,1,3,6,0xF,0x7,0x7,4,1
54,320,1,4,7,0xF,0x3,0x3,4,1
54,384,1,0,2,0xF,0x7,0x7,4,1
54,384,1,1,3,0xF,0x0,0x0,4,1
54,384,1,2,5,0x3,0x0,0x0,2,1
54,384,1,3,6,0xF,0x7,0x7,4,1
54,384,1,4,7,0xF,0x3,0x3,4,1
54,512,1,0,2,0xF,0x7,0x7,4,1
54,512,1,1,3,0xF,0x0,0x0,4,1
54,512,1,2,5,0x3,0x0,0x0,2,1
54,512,1,3,6,0xF,0x7,0x7,4,1
54,512,1,4,7,0xF,0x3,0x3,4,1
55,64,0,0,255,0x0,0x0,0x9,0,0
55,64,0,1,255,0x0,0x0,0x0,0,0
55,64,0,2,255,0x0,0x0,0x6,0,0
55,64,0,3,255,0x0,0x0,0xE,0,0
55,64,0,4,255,0x0,0x0,0xD,0,0
55,96,1,0,3,0x0,0x0,0x9,0,1
55,96,1,1,4,0x0,0x0,0x0,0,1
55,96,1,2,6,0x0,0x0,0x6,0,1
55,96,1,3,7,0x0,0x0,0xE,0,1
55,96,1,4,0,0x0,0x0,0xD,0,1
55,128,1,0,3,0x0,0x0,0x9,0,1
55,128,1,1,4,0x0,0x0,0x0,0,1
55,128,1,2,6,0x0,0x0,0x6,0,1
55,128,1,3,7,0x0,0x0,0xE,0,1
55,128,1,4,0,0x0,0x0,0xD,0,1
55,160,1,0,3,0x0,0x0,0x9,0,1
55,160,1,1,4,0x0,0x0,0x0,0,1
55,160,1,2,6,0x0,0x0,0x6,0,1
55,160,1,3,7,0x0,0x0,0xE,0,1
55,160,1,4,0,0x0,0x0,0xD,0,1
55,192,1,0,3,0x0,0x0,0x9,0,1
55,192,1,1,4,0x0,0x0,0x0,0,1
55,192,1,2,6,0x0,0x0,0x6,0,1
55,192,1,3,7,0x0,0x0,0xE,0,1
55,192,1,4,0,0x0,0x0,0xD,0,1
55,256,1,0,3,0xF,0x9,0x9,4,1
55,256,1,1,4,0xF,0x0,0x0,4,1
55,256,1,2,6,0x3,0x2,0x6,2,1
55,256,1,3,7,0xF,0xE,0xE,4,1
55,256,1,4,0,0xF,0xD,0xD,4,1
55,320,1,0,3,0xF,0x9,0x9,4,1
55,320,1,1,4,0xF,0x0,0x0,4,1
55,320,1,2,6,0x3,0x2,0x6,2,1
55,320,1,3,7,0xF,0xE,0xE,4,1
55,320,1,4,0,0xF,0xD,0xD,4,1
55,384,1,0,3,0xF,0x9,0x9,4,1
55,384,1,1,4,0xF,0x0,0x0,4,1
55,384,1,2,6,0x3,0x2,0x6,2,1
55,384,1,3,7,0xF,0xE,0xE,4,1
55,384,1,4,0,0xF,0xD,0xD,4,1
55,512,1,0,3,0xF,0x9,0x9,4,1
55,512,1,1,4,0xF,0x0,0x0,4,1
55,512,1,2,6,0x3,0x2,0x6,2,1
55,512,1,3,7,0xF,0xE,0xE,4,1
55,512,1,4,0,0xF,0xD,0xD,4,1
56,64,0,0,255,0x0,0x0,0x2,0,0
56,64,0,1,255,0x0,0x0,0x4,0,0
56,64,0,2,255,0x0,0x0,0xA,0,0
56,64,0,3,255,0x0,0x0,0xE,0,0
56,64,0,4,255,0x0,0x0,0xB,0,0
56,96,1,0,5,0x0,0x0,0x2,0,1
56,96,1,1,6,0x0,0x0,0x4,0,1
56,96,1,2,0,0x0,0x0,0xA,0,1
56,96,1,3,1,0x0,0x0,0xE,0,1
56,96,1,4,2,0x0,0x0,0xB,0,1
56,128,1,0,5,0x0,0x0,0x2,0,1
56,128,1,1,6,0x0,0x0,0x4,0,1
56,128,1,2,0,0x0,0x0,0xA,0,1
56,128,1,3,1,0x0,0x0,0xE,0,1
56,128,1,4,2,0x0,0x0,0xB,0,1
56,160,1,0,5,0x0,0x0,0x2,0,1
56,160,1,1,6,0x0,0x0,0x4,0,1
56,160,1,2,0,0x0,0x0,0xA,0,1
56,160,1,3,1,0x0,0x0,0xE,0,1
56,160,1,4,2,0x0,0x0,0xB,0,1
56,192,1,0,5,0x0,0x0,0x2,0,1
56,192,1,1,6,0x0,0x0,0x4,0,1
56,192,1,2,0,0x0,0x0,0xA,0,1
56,192,1,3,1,0x0,0x0,0xE,0,1
56,192,1,4,2,0x0,0x0,0xB,0,1
56,256,1,0,5,0xF,0x2,0x2,4,1
56,256,1,1,6,0xF,0x4,0x4,4,1
56,256,1,2,0,0x3,0x2,0xA,2,1
56,256,1,3,1,0xF,0xE,0xE,4,1
56,256,1,4,2,0xF,0xB,0xB,4,1
56,320,1,0,5,0xF,0x2,0x2,4,1
56,320,1,1,6,0xF,0x4,0x4,4,1
56,320,1,2,0,0x3,0x2,0xA,2,1
56,320,1,3,1,0xF,0xE,0xE,4,1
56,320,1,4,2,0xF,0xB,0xB,4,1
56,384,1,0,5,0xF,0x2,0x2,4,1
56,384,1,1,6,0xF,0x4,0x4,4,1
56,384,1,2,0,0x3,0x2,0xA,2,1
56,384,1,3,1,0xF,0xE,0xE,4,1
56,384,1,4,2,0xF,0xB,0xB,4,1
56,512,1,0,5,0xF,0x2,0x2,4,1
56,512,1,1,6,0xF,0x4,0x4,4,1
56,512,1,2,0,0x3,0x2,0xA,2,1
56,512,1,3,1,0xF,0xE,0xE,4,1
56,512,1,4,2,0xF,0xB,0xB,4,1
57,64,1,0,1,0x0,0x0,0x9,0,1
57,64,1,1,2,0x0,0x0,0x4,0,1
57,64,1,2,4,0x0,0x0,0x3,0,1
57,64,1,3,5,0x0,0x0,0x5,0,1
57,64,1,4,6,0x0,0x0,0x7,0,1
57,96,1,0,1,0x0,0x0,0x9,0,1
57,96,1,1,2,0x0,0x0,0x4,0,1
57,96,1,2,4,0x0,0x0,0x3,0,1
57,96,1,3,5,0x0,0x0,0x5,0,1
57,96,1,4,6,0x0,0x0,0x7,0,1
57,128,1,0,1,0x0,0x0,0x9,0,1
57,128,1,1,2,0x0,0x0,0x4,0,1
57,128,1,2,4,0x0,0x0,0x3,0,1
57,128,1,3,5,0x0,0x0,0x5,0,1
57,128,1,4,6,0x0,0x0,0x7,0,1
57,160,1,0,1,0x0,0x0,0x9,0,1
57,160,1,1,2,0x0,0x0,0x4,0,1
57,160,1,2,4,0x0,0x0,0x3,0,1
57,160,1,3,5,0x0,0x0,0x5,0,1
57,160,1,4,6,0x0,0x0,0x7,0,1
57,192,1,0,1,0x0,0x0,0x9,0,1
57,192,1,1,2,0x0,0x0,0x4,0,1
57,192,1,2,4,0x0,0x0,0x3,0,1
57,192,1,3,5,0x0,0x0,0x5,0,1
57,192,1,4,6,0x0,0x0,0x7,0,1
57,256,1,0,1,0xF,0x9,0x9,4,1
57,256,1,1,2,0xF,0x4,0x4,4,1
57,256,1,2,4,0x3,0x3,0x3,2,1
57,256,1,3,5,0xF,0x5,0x5,4,1
57,256,1,4,6,0xF,0x7,0x7,4,1
57,320,1,0,1,0xF,0x9,0x9,4,1
57,320,1,1,2,0xF,0x4,0x4,4,1
57,320,1,2,4,0x3,0x3,0x3,2,1
57,320,1,3,5,0xF,0x5,0x5,4,1
57,320,1,4,6,0xF,0x7,0x7,4,1
57,384,1,0,1,0xF,0x9,0x9,4,1
57,384,1,1,2,0xF,0x4,0x4,4,1
57,384,1,2,4,0x3,0x3,0x3,2,1
57,384,1,3,5,0xF,0x5,0x5,4,1
57,384,1,4,6,0xF,0x7,0x7,4,1
57,512,1,0,1,0xF,0x9,0x9,4,1
57,512,1,1,2,0xF,0x4,0x4,4,1
57,512,1,2,4,0x3,0x3,0x3,2,1
57,512,1,3,5,0xF,0x5,0x5,4,1
57,512,1,4,6,0xF,0x7,0x7,4,1
58,64,0,0,255,0x0,0x0,0xA,0,0
58,64,0,1,255,0x0,0x0,0xE,0,0
58,64,0,2,255,0x0,0x0,0x5,0,0
58,64,0,3,255,0x0,0x0,0x8,0,0
58,64,0,4,255,0x0,0x0,0xF,0,0
58,96,1,0,2,0x0,0x0,0xA,0,1
58,96,1,1,3,0x0,0x0,0xE,0,1
58,96,1,2,5,0x0,0x0,0x5,0,1
58,96,1,3,6,0x0,0x0,0x8,0,1
58,96,1,4,7,0x0,0x0,0xF,0,1
58,128,1,0,2,0x0,0x0,0xA,0,1
58,128,1,1,3,0x0,0x0,0xE,0,1
58,128,1,2,5,0x0,0x0,0x5,0,1
58,128,1,3,6,0x0,0x0,0x8,0,1
58,128,1,4,7,0x0,0x0,0xF,0,1
58,160,1,0,2,0x0,0x0,0xA,0,1
58,160,1,1,3,0x0,0x0,0xE,0,1
58,160,1,2,5,0x0,0x0,0x5,0,1
58,160,1,3,6,0x0,0x0,0x8,0,1
58,160,1,4,7,0x0,0x0,0xF,0,1
58,192,1,0,2,0x0,0x0,0xA,0,1
58,192,1,1,3,0x0,0x0,0xE,0,1
58,192,1,2,5,0x0,0x0,0x5,0,1
58,192,1,3,6,0x0,0x0,0x8,0,1
58,192,1,4,7,0x0,0x0,0xF,0,1
58,256,1,0,2,0xF,0xA,0xA,4,1
58,256,1,1,3,0xF,0xE,0xE,4,1
58,256,1,2,5,0x3,0x1,0x5,2,1
58,256,1,3,6,0xF,0x8,0x8,4,1
58,256,1,4,7,0xF,0xF,0xF,4,1
58,320,1,0,2,0xF,0xA,0xA,4,1
58,320,1,1,3,0xF,0xE,0xE,4,1
58,320,1,2,5,0x3,0x1,0x5,2,1
58,320,1,3,6,0xF,0x8,0x8,4,1
58,320,1,4,7,0xF,0xF,0xF,4,1
58,384,1,0,2,0xF,0xA,0xA,4,1
58,384,1,1,3,0xF,0xE,0xE,4,1
58,384,1,2,5,0x3,0x1,0x5,2,1
58,384,1,3,6,0xF,0x8,0x8,4,1
58,384,1,4,7,0xF,0xF,0xF,4,1
58,512,1,0,2,0xF,0xA,0xA,4,1
58,512,1,1,3,0xF,0xE,0xE,4,1
58,512,1,2,5,0x3,0x1,0x5,2,1
58,512,1,3,6,0xF,0x8,0x8,4,1
58,512,1,4,7,0xF,0xF,0xF,4,1
59,64,0,0,255,0x0,0x0,0x7,0,0
59,64,0,1,255,0x0,0x0,0xA,0,0
59,64,0,2,255,0x0,0x0,0xB,0,0
59,64,0,3,255,0x0,0x0,0x3,0,0
59,64,0,4,255,0x0,0x0,0x6,0,0
59,96,1,0,7,0x0,0x0,0x7,0,1
59,96,1,1,0,0x0,0x0,0xA,0,1
59,96,1,2,2,0x0,0x0,0xB,0,1
59,96,1,3,3,0x0,0x0,0x3,0,1
59,96,1,4,4,0x0,0x0,0x6,0,1
59,128,1,0,7,0x0,0x0,0x7,0,1
59,128,1,1,0,0x0,0x0,0xA,0,1
59,128,1,2,2,0x0,0x0,0xB,0,1
59,128,1,3,3,0x0,0x0,0x3,0,1
59,128,1,4,4,0x0,0x0,0x6,0,1
59,160,1,0,7,0x0,0x0,0x7,0,1
59,160,1,1,0,0x0,0x0,0xA,0,1
59,160,1,2,2,0x0,0x0,0xB,0,1
