trial,samples_per_sbox,master_seed,trial_seed,key,known_delta,actual_sk28,recovered_sk28,full_key_success,correct_words,unique_missing_words,total_queries,mean_queries_per_sbox,min_queries_per_sbox,max_queries_per_sbox,aggregate_empirical_rate,theoretical_rate,absolute_rate_error
53,64,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0x00000000,0,5,5,3042,380.250000,316,424,0.168310322156,0.164132936375,0.004177385781
53,72,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0x00000000,0,5,5,3404,425.500000,347,491,0.169212690952,0.164132936375,0.005079754576
53,80,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0x00000000,0,7,7,3783,472.875000,404,538,0.169177901137,0.164132936375,0.005044964761
53,96,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0xB4EA1EDE,1,8,8,4516,564.500000,492,612,0.170062001771,0.164132936375,0.005929065396
53,112,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0xB4EA1EDE,1,8,8,5274,659.250000,566,740,0.169890026545,0.164132936375,0.005757090170
53,128,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0xB4EA1EDE,1,8,8,6117,764.625000,661,869,0.167402321399,0.164132936375,0.003269385024
53,160,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0xB4EA1EDE,1,8,8,7713,964.125000,844,1035,0.165953584857,0.164132936375,0.001820648481
53,192,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0xB4EA1EDE,1,8,8,9272,1159.000000,1063,1259,0.165660051769,0.164132936375,0.001527115393
53,256,0x5343454E45525931,0x1556E23895AF628E,103BF102806966C70A2F,0x7,0xB4EA1EDE,0xB4EA1EDE,1,8,8,12357,1544.625000,1381,1710,0.165736020070,0.164132936375,0.001603083694
54,16,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,0,0,787,98.375000,66,167,0.162642947903,0.164132936375,0.001489988472
54,24,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,0,0,1120,140.000000,111,195,0.171428571429,0.164132936375,0.007295635053
54,32,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,0,0,1494,186.750000,164,230,0.171352074967,0.164132936375,0.007219138591
54,40,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,0,0,1912,239.000000,196,286,0.167364016736,0.164132936375,0.003231080361
54,48,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,0,0,2349,293.625000,244,353,0.163473818646,0.164132936375,0.000659117729
54,56,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,0,0,2705,338.125000,288,395,0.165619223660,0.164132936375,0.001486287285
54,64,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,2,2,3156,394.500000,336,487,0.162230671736,0.164132936375,0.001902264639
54,72,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,2,2,3589,448.625000,391,512,0.160490387295,0.164132936375,0.003642549081
54,80,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,2,2,3966,495.750000,438,566,0.161371659102,0.164132936375,0.002761277273
54,96,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,2,2,4791,598.875000,555,648,0.160300563557,0.164132936375,0.003832372819
54,112,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x00000000,0,2,2,5610,701.250000,641,788,0.159714795009,0.164132936375,0.004418141366
54,128,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x15543525,1,8,8,6345,793.125000,739,871,0.161386918834,0.164132936375,0.002746017542
54,160,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x15543525,1,8,8,7990,998.750000,901,1096,0.160200250313,0.164132936375,0.003932686062
54,192,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x15543525,1,8,8,9610,1201.250000,1098,1290,0.159833506764,0.164132936375,0.004299429612
54,256,0x5343454E45525931,0xBF7DCB18D3E65266,2FA08FF2D89EA64AD2BF,0x8,0x15543525,0x15543525,1,8,8,12779,1597.375000,1516,1732,0.160262931372,0.164132936375,0.003870005004
55,16,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x00000000,0,0,0,733,91.625000,44,126,0.174624829468,0.164132936375,0.010491893093
55,24,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x00000000,0,0,0,1086,135.750000,100,187,0.176795580110,0.164132936375,0.012662643735
55,32,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x00000000,0,0,0,1434,179.250000,143,242,0.178521617852,0.164132936375,0.014388681477
55,40,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x00000000,0,0,0,1763,220.375000,167,290,0.181508791832,0.164132936375,0.017375855457
55,48,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x00000000,0,0,0,2212,276.500000,208,365,0.173598553345,0.164132936375,0.009465616970
55,56,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x00000000,0,1,1,2593,324.125000,248,411,0.172772849981,0.164132936375,0.008639913605
55,64,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,2993,374.125000,274,494,0.171065820247,0.164132936375,0.006932883872
55,72,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,3403,425.375000,326,549,0.169262415516,0.164132936375,0.005129479140
55,80,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,3873,484.125000,378,595,0.165246578879,0.164132936375,0.001113642504
55,96,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,4648,581.000000,467,717,0.165232358003,0.164132936375,0.001099421628
55,112,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,5363,670.375000,571,816,0.167070669401,0.164132936375,0.002937733026
55,128,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,6129,766.125000,676,892,0.167074563550,0.164132936375,0.002941627175
55,160,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,7607,950.875000,825,1095,0.168266070724,0.164132936375,0.004133134349
55,192,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,9191,1148.875000,1020,1283,0.167120008704,0.164132936375,0.002987072329
55,256,0x5343454E45525931,0xF8309DD37BB972D8,2143C2BCAD6F7C6FE9C3,0xC,0x46F34923,0x46F34923,1,8,8,12204,1525.500000,1369,1672,0.167813831531,0.164132936375,0.003680895155
56,16,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x00000000,0,0,0,791,98.875000,82,119,0.161820480405,0.164132936375,0.002312455971
56,24,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x00000000,0,0,0,1220,152.500000,120,190,0.157377049180,0.164132936375,0.006755887195
56,32,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x00000000,0,0,0,1561,195.125000,162,268,0.163997437540,0.164132936375,0.000135498835
56,40,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x00000000,0,4,4,1976,247.000000,194,343,0.161943319838,0.164132936375,0.002189616537
56,48,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x00000000,0,4,4,2324,290.500000,235,412,0.165232358003,0.164132936375,0.001099421628
56,56,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x00000000,0,4,4,2709,338.625000,284,454,0.165374677003,0.164132936375,0.001241740627
56,64,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x00000000,0,6,6,3073,384.125000,330,490,0.166612430849,0.164132936375,0.002479494474
56,72,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,3473,434.125000,369,523,0.165850849410,0.164132936375,0.001717913034
56,80,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,3851,481.375000,391,565,0.166190599844,0.164132936375,0.002057663469
56,96,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,4669,583.625000,489,653,0.164489183979,0.164132936375,0.000356247604
56,112,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,5417,677.125000,557,761,0.165405205833,0.164132936375,0.001272269458
56,128,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,6265,783.125000,658,887,0.163447725459,0.164132936375,0.000685210916
56,160,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,7886,985.750000,908,1068,0.162312959675,0.164132936375,0.001819976700
56,192,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,9423,1177.875000,1093,1269,0.163005412289,0.164132936375,0.001127524086
56,256,0x5343454E45525931,0x0756A6B964CC6880,0ABEBE1A4FBB1183059E,0xB,0x810436F2,0x810436F2,1,8,8,12471,1558.875000,1474,1691,0.164220992703,0.164132936375,0.000088056328
57,16,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,749,93.625000,68,124,0.170894526035,0.164132936375,0.006761589659
57,24,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,1214,151.750000,101,183,0.158154859967,0.164132936375,0.005978076408
57,32,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,1676,209.500000,159,266,0.152744630072,0.164132936375,0.011388306304
57,40,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,2115,264.375000,208,339,0.151300236407,0.164132936375,0.012832699969
57,48,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,2533,316.625000,250,403,0.151598894591,0.164132936375,0.012534041784
57,56,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,2912,364.000000,305,456,0.153846153846,0.164132936375,0.010286782529
57,64,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,3461,432.625000,343,525,0.147934123086,0.164132936375,0.016198813290
57,72,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,3779,472.375000,391,575,0.152421275470,0.164132936375,0.011711660906
57,80,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0x00000000,0,0,0,4157,519.625000,437,625,0.153957180659,0.164132936375,0.010175755716
57,96,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0xC49CCCBF,1,8,8,4866,608.250000,528,722,0.157829839704,0.164132936375,0.006303096671
57,112,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0xC49CCCBF,1,8,8,5652,706.500000,617,832,0.158527954706,0.164132936375,0.005604981669
57,128,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0xC49CCCBF,1,8,8,6448,806.000000,683,943,0.158808933002,0.164132936375,0.005324003373
57,160,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0xC49CCCBF,1,8,8,8061,1007.625000,839,1087,0.158789232105,0.164132936375,0.005343704270
57,192,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0xC49CCCBF,1,8,8,9571,1196.375000,1092,1265,0.160484797827,0.164132936375,0.003648138549
57,256,0x5343454E45525931,0x47B4DC9CEB5F08D0,AB20B56CDA4AE95CA672,0x9,0xC49CCCBF,0xC49CCCBF,1,8,8,12681,1585.125000,1533,1693,0.161501458875,0.164132936375,0.002631477500
58,16,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x00000000,0,0,0,886,110.750000,81,159,0.144469525959,0.164132936375,0.019663410416
58,24,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x00000000,0,0,0,1366,170.750000,144,198,0.140556368960,0.164132936375,0.023576567415
58,32,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x00000000,0,0,0,1731,216.375000,194,234,0.147891392259,0.164132936375,0.016241544117
58,40,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x00000000,0,0,0,2080,260.000000,233,292,0.153846153846,0.164132936375,0.010286782529
58,48,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x00000000,0,0,0,2530,316.250000,294,348,0.151778656126,0.164132936375,0.012354280249
58,56,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x00000000,0,0,0,2895,361.875000,340,392,0.154749568221,0.164132936375,0.009383368154
58,64,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x00000000,0,4,4,3296,412.000000,382,447,0.155339805825,0.164132936375,0.008793130550
58,72,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,3660,457.500000,421,514,0.157377049180,0.164132936375,0.006755887195
58,80,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,4058,507.250000,454,568,0.157713159192,0.164132936375,0.006419777184
58,96,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,4898,612.250000,550,685,0.156798693344,0.164132936375,0.007334243031
58,112,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,5647,705.875000,662,761,0.158668319462,0.164132936375,0.005464616914
58,128,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,6495,811.875000,771,893,0.157659738260,0.164132936375,0.006473198115
58,160,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,8137,1017.125000,939,1080,0.157306132481,0.164132936375,0.006826803894
58,192,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,9485,1185.625000,1122,1290,0.161939905113,0.164132936375,0.002193031262
58,256,0x5343454E45525931,0x523295146AAB0A61,7EF51BCD319BCFD7F11B,0x0,0x463E8439,0x463E8439,1,8,8,12630,1578.750000,1517,1676,0.162153602534,0.164132936375,0.001979333842
59,16,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x00000000,0,0,0,828,103.500000,74,122,0.154589371981,0.164132936375,0.009543564395
59,24,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x00000000,0,0,0,1172,146.500000,128,196,0.163822525597,0.164132936375,0.000310410778
59,32,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x00000000,0,1,1,1591,198.875000,160,262,0.160905091138,0.164132936375,0.003227845238
59,40,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x00000000,0,4,4,1938,242.250000,203,290,0.165118679051,0.164132936375,0.000985742675
59,48,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x00000000,0,4,4,2371,296.375000,252,355,0.161956980177,0.164132936375,0.002175956198
59,56,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x00000000,0,4,4,2736,342.000000,288,400,0.163742690058,0.164132936375,0.000390246317
59,64,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x00000000,0,6,6,3125,390.625000,317,467,0.163840000000,0.164132936375,0.000292936375
59,72,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,3539,442.375000,391,526,0.162757841198,0.164132936375,0.001375095177
59,80,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,3967,495.875000,426,601,0.161330980590,0.164132936375,0.002801955786
59,96,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,4701,587.625000,481,713,0.163369495852,0.164132936375,0.000763440523
59,112,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,5477,684.625000,598,798,0.163593207961,0.164132936375,0.000539728415
59,128,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,6234,779.250000,674,893,0.164260506898,0.164132936375,0.000127570522
59,160,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,7748,968.500000,866,1081,0.165203923593,0.164132936375,0.001070987218
59,192,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,9325,1165.625000,1052,1305,0.164718498660,0.164132936375,0.000585562284
59,256,0x5343454E45525931,0x7DBAEBC6B725E03A,3F8F8B9387F5CB1279B8,0x0,0x811761AE,0x811761AE,1,8,8,12422,1552.750000,1418,1653,0.164868781195,0.164132936375,0.000735844819
60,16,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x00000000,0,0,0,819,102.375000,66,161,0.156288156288,0.164132936375,0.007844780087
60,24,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x00000000,0,0,0,1143,142.875000,119,203,0.167979002625,0.164132936375,0.003846066249
60,32,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x00000000,0,0,0,1520,190.000000,155,265,0.168421052632,0.164132936375,0.004288116256
60,40,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x00000000,0,0,0,1890,236.250000,191,319,0.169312169312,0.164132936375,0.005179232937
60,48,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x00000000,0,0,0,2276,284.500000,231,355,0.168717047452,0.164132936375,0.004584111076
60,56,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x00000000,0,0,0,2663,332.875000,280,407,0.168231318062,0.164132936375,0.004098381687
60,64,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,3061,382.625000,318,445,0.167265599477,0.164132936375,0.003132663102
60,72,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,3474,434.250000,348,511,0.165803108808,0.164132936375,0.001670172433
60,80,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,3948,493.500000,420,555,0.162107396150,0.164132936375,0.002025540225
60,96,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,4662,582.750000,524,632,0.164736164736,0.164132936375,0.000603228361
60,112,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,5448,681.000000,614,748,0.164464023495,0.164132936375,0.000331087119
60,128,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,6222,777.750000,706,884,0.164577306332,0.164132936375,0.000444369957
60,160,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,7656,957.000000,869,1052,0.167189132706,0.164132936375,0.003056196331
60,192,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,9014,1126.750000,1047,1206,0.170401597515,0.164132936375,0.006268661140
60,256,0x5343454E45525931,0x462A312CB0BE77B1,09484D83EF712B977107,0x7,0x1AAE13E1,0x1AAE13E1,1,8,8,12015,1501.875000,1420,1653,0.170453599667,0.164132936375,0.006320663292
61,16,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,0,0,741,92.625000,55,118,0.172739541161,0.164132936375,0.008606604785
61,24,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,0,0,1055,131.875000,80,186,0.181990521327,0.164132936375,0.017857584952
61,32,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,0,0,1420,177.500000,150,228,0.180281690141,0.164132936375,0.016148753765
61,40,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,0,0,1797,224.625000,195,273,0.178074568726,0.164132936375,0.013941632350
61,48,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,0,0,2172,271.500000,238,316,0.176795580110,0.164132936375,0.012662643735
61,56,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,1,1,2562,320.250000,277,409,0.174863387978,0.164132936375,0.010730451603
61,64,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,1,1,2936,367.000000,315,454,0.174386920981,0.164132936375,0.010253984606
61,72,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,1,1,3356,419.500000,330,493,0.171632896305,0.164132936375,0.007499959930
61,80,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,1,1,3712,464.000000,363,547,0.172413793103,0.164132936375,0.008280856728
61,96,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x00000000,0,1,1,4413,551.625000,465,627,0.174031271244,0.164132936375,0.009898334869
61,112,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x4EFFCDB0,1,8,8,5137,642.125000,533,736,0.174420868211,0.164132936375,0.010287931836
61,128,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x4EFFCDB0,1,8,8,6000,750.000000,609,858,0.170666666667,0.164132936375,0.006533730291
61,160,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x4EFFCDB0,1,8,8,7513,939.125000,794,1058,0.170371356316,0.164132936375,0.006238419940
61,192,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x4EFFCDB0,1,8,8,9029,1128.625000,993,1263,0.170118507033,0.164132936375,0.005985570658
61,256,0x5343454E45525931,0x5EDDA45E3EB5B91C,0739C36D63BA300CAD76,0x6,0x4EFFCDB0,0x4EFFCDB0,1,8,8,12176,1522.000000,1408,1686,0.168199737188,0.164132936375,0.004066800813
62,16,0x5343454E45525931,0x04AA75752ABF1F55,48CF3630A4EDD08711F8,0x1,0xCB16F5FB,0x00000000,0,0,0,909,113.625000,98,140,0.140814081408,0.164132936375,0.023318854967
62,24,0x5343454E45525931,0x04AA75752ABF1F55,48CF3630A4EDD08711F8,0x1,0xCB16F5FB,0x00000000,0,0,0,1279,159.875000,132,190,0.150117279124,0.164132936375,0.014015657251
62,32,0x5343454E45525931,0x04AA75752ABF1F55,48CF3630A4EDD08711F8,0x1,0xCB16F5FB,0x00000000,0,0,0,1619,202.375000,150,252,0.158122297715,0.164132936375,0.006010638661
62,40,0x5343454E45525931,0x04AA75752ABF1F55,48CF3630A4EDD08711F8,0x1,0xCB16F5FB,0x00000000,0,0,0,2049,256.125000,198,305,0.156173743289,0.164132936375,0.007959193086
62,48,0x5343454E45525931,0x04AA75752ABF1F55,48CF3630A4EDD08711F8,0x1,0xCB16F5FB,0x00000000,0,0,0,2397,299.625000,256,363,0.160200250313,0.164132936375,0.003932686062
