trial,samples_per_sbox,sbox,trial_seed,known_delta,query_count,empirical_rate,missing_count,missing_value,recovered_word,actual_word,unique_missing,word_success
58,48,6,0x523295146AAB0A61,0x0,348,0.137931034483,0,NA,0x0,0x1,0,0
58,48,7,0x523295146AAB0A61,0x0,325,0.147692307692,0,NA,0x0,0x4,0,0
58,56,0,0x523295146AAB0A61,0x0,341,0.164222873900,2,NA,0x0,0x8,0,0
58,56,1,0x523295146AAB0A61,0x0,379,0.147757255937,0,NA,0x0,0x3,0,0
58,56,2,0x523295146AAB0A61,0x0,365,0.153424657534,0,NA,0x0,0x7,0,0
58,56,3,0x523295146AAB0A61,0x0,353,0.158640226629,0,NA,0x0,0xA,0,0
58,56,4,0x523295146AAB0A61,0x0,340,0.164705882353,0,NA,0x0,0xA,0,0
58,56,5,0x523295146AAB0A61,0x0,355,0.157746478873,0,NA,0x0,0xA,0,0
58,56,6,0x523295146AAB0A61,0x0,392,0.142857142857,0,NA,0x0,0x1,0,0
58,56,7,0x523295146AAB0A61,0x0,370,0.151351351351,0,NA,0x0,0x4,0,0
58,64,0,0x523295146AAB0A61,0x0,389,0.164524421594,1,0x8,0x8,0x8,1,1
58,64,1,0x523295146AAB0A61,0x0,424,0.150943396226,1,0x3,0x3,0x3,1,1
58,64,2,0x523295146AAB0A61,0x0,435,0.147126436782,1,0x7,0x7,0x7,1,1
58,64,3,0x523295146AAB0A61,0x0,393,0.162849872774,1,0xA,0xA,0xA,1,1
58,64,4,0x523295146AAB0A61,0x0,391,0.163682864450,2,NA,0x0,0xA,0,0
58,64,5,0x523295146AAB0A61,0x0,382,0.167539267016,0,NA,0x0,0xA,0,0
58,64,6,0x523295146AAB0A61,0x0,447,0.143176733781,0,NA,0x0,0x1,0,0
58,64,7,0x523295146AAB0A61,0x0,435,0.147126436782,0,NA,0x0,0x4,0,0
58,72,0,0x523295146AAB0A61,0x0,423,0.170212765957,1,0x8,0x8,0x8,1,1
58,72,1,0x523295146AAB0A61,0x0,452,0.159292035398,1,0x3,0x3,0x3,1,1
58,72,2,0x523295146AAB0A61,0x0,505,0.142574257426,1,0x7,0x7,0x7,1,1
58,72,3,0x523295146AAB0A61,0x0,430,0.167441860465,1,0xA,0xA,0xA,1,1
58,72,4,0x523295146AAB0A61,0x0,421,0.171021377672,1,0xA,0xA,0xA,1,1
58,72,5,0x523295146AAB0A61,0x0,422,0.170616113744,1,0xA,0xA,0xA,1,1
58,72,6,0x523295146AAB0A61,0x0,493,0.146044624746,1,0x1,0x1,0x1,1,1
58,72,7,0x523295146AAB0A61,0x0,514,0.140077821012,1,0x4,0x4,0x4,1,1
58,80,0,0x523295146AAB0A61,0x0,454,0.176211453744,1,0x8,0x8,0x8,1,1
58,80,1,0x523295146AAB0A61,0x0,512,0.156250000000,1,0x3,0x3,0x3,1,1
58,80,2,0x523295146AAB0A61,0x0,542,0.147601476015,1,0x7,0x7,0x7,1,1
58,80,3,0x523295146AAB0A61,0x0,498,0.160642570281,1,0xA,0xA,0xA,1,1
58,80,4,0x523295146AAB0A61,0x0,478,0.167364016736,1,0xA,0xA,0xA,1,1
58,80,5,0x523295146AAB0A61,0x0,455,0.175824175824,1,0xA,0xA,0xA,1,1
58,80,6,0x523295146AAB0A61,0x0,551,0.145190562613,1,0x1,0x1,0x1,1,1
58,80,7,0x523295146AAB0A61,0x0,568,0.140845070423,1,0x4,0x4,0x4,1,1
58,96,0,0x523295146AAB0A61,0x0,550,0.174545454545,1,0x8,0x8,0x8,1,1
58,96,1,0x523295146AAB0A61,0x0,614,0.156351791531,1,0x3,0x3,0x3,1,1
58,96,2,0x523295146AAB0A61,0x0,603,0.159203980100,1,0x7,0x7,0x7,1,1
58,96,3,0x523295146AAB0A61,0x0,635,0.151181102362,1,0xA,0xA,0xA,1,1
58,96,4,0x523295146AAB0A61,0x0,619,0.155088852989,1,0xA,0xA,0xA,1,1
58,96,5,0x523295146AAB0A61,0x0,575,0.166956521739,1,0xA,0xA,0xA,1,1
58,96,6,0x523295146AAB0A61,0x0,617,0.155591572123,1,0x1,0x1,0x1,1,1
58,96,7,0x523295146AAB0A61,0x0,685,0.140145985401,1,0x4,0x4,0x4,1,1
58,112,0,0x523295146AAB0A61,0x0,662,0.169184290030,1,0x8,0x8,0x8,1,1
58,112,1,0x523295146AAB0A61,0x0,709,0.157968970381,1,0x3,0x3,0x3,1,1
58,112,2,0x523295146AAB0A61,0x0,740,0.151351351351,1,0x7,0x7,0x7,1,1
58,112,3,0x523295146AAB0A61,0x0,719,0.155771905424,1,0xA,0xA,0xA,1,1
58,112,4,0x523295146AAB0A61,0x0,676,0.165680473373,1,0xA,0xA,0xA,1,1
58,112,5,0x523295146AAB0A61,0x0,680,0.164705882353,1,0xA,0xA,0xA,1,1
58,112,6,0x523295146AAB0A61,0x0,700,0.160000000000,1,0x1,0x1,0x1,1,1
58,112,7,0x523295146AAB0A61,0x0,761,0.147174770039,1,0x4,0x4,0x4,1,1
58,128,0,0x523295146AAB0A61,0x0,787,0.162642947903,1,0x8,0x8,0x8,1,1
58,128,1,0x523295146AAB0A61,0x0,806,0.158808933002,1,0x3,0x3,0x3,1,1
58,128,2,0x523295146AAB0A61,0x0,814,0.157248157248,1,0x7,0x7,0x7,1,1
58,128,3,0x523295146AAB0A61,0x0,823,0.155528554070,1,0xA,0xA,0xA,1,1
58,128,4,0x523295146AAB0A61,0x0,777,0.164736164736,1,0xA,0xA,0xA,1,1
58,128,5,0x523295146AAB0A61,0x0,771,0.166018158236,1,0xA,0xA,0xA,1,1
58,128,6,0x523295146AAB0A61,0x0,824,0.155339805825,1,0x1,0x1,0x1,1,1
58,128,7,0x523295146AAB0A61,0x0,893,0.143337066069,1,0x4,0x4,0x4,1,1
58,160,0,0x523295146AAB0A61,0x0,954,0.167714884696,1,0x8,0x8,0x8,1,1
58,160,1,0x523295146AAB0A61,0x0,1018,0.157170923379,1,0x3,0x3,0x3,1,1
58,160,2,0x523295146AAB0A61,0x0,1051,0.152235965747,1,0x7,0x7,0x7,1,1
58,160,3,0x523295146AAB0A61,0x0,1027,0.155793573515,1,0xA,0xA,0xA,1,1
58,160,4,0x523295146AAB0A61,0x0,939,0.170394036209,1,0xA,0xA,0xA,1,1
58,160,5,0x523295146AAB0A61,0x0,990,0.161616161616,1,0xA,0xA,0xA,1,1
58,160,6,0x523295146AAB0A61,0x0,1078,0.148423005566,1,0x1,0x1,0x1,1,1
58,160,7,0x523295146AAB0A61,0x0,1080,0.148148148148,1,0x4,0x4,0x4,1,1
58,192,0,0x523295146AAB0A61,0x0,1150,0.166956521739,1,0x8,0x8,0x8,1,1
58,192,1,0x523295146AAB0A61,0x0,1166,0.164665523156,1,0x3,0x3,0x3,1,1
58,192,2,0x523295146AAB0A61,0x0,1210,0.158677685950,1,0x7,0x7,0x7,1,1
58,192,3,0x523295146AAB0A61,0x0,1163,0.165090283749,1,0xA,0xA,0xA,1,1
58,192,4,0x523295146AAB0A61,0x0,1122,0.171122994652,1,0xA,0xA,0xA,1,1
58,192,5,0x523295146AAB0A61,0x0,1167,0.164524421594,1,0xA,0xA,0xA,1,1
58,192,6,0x523295146AAB0A61,0x0,1290,0.148837209302,1,0x1,0x1,0x1,1,1
58,192,7,0x523295146AAB0A61,0x0,1217,0.157764995892,1,0x4,0x4,0x4,1,1
58,256,0,0x523295146AAB0A61,0x0,1517,0.168754119974,1,0x8,0x8,0x8,1,1
58,256,1,0x523295146AAB0A61,0x0,1553,0.164842240824,1,0x3,0x3,0x3,1,1
58,256,2,0x523295146AAB0A61,0x0,1661,0.154124021674,1,0x7,0x7,0x7,1,1
58,256,3,0x523295146AAB0A61,0x0,1567,0.163369495852,1,0xA,0xA,0xA,1,1
58,256,4,0x523295146AAB0A61,0x0,1519,0.168531928901,1,0xA,0xA,0xA,1,1
58,256,5,0x523295146AAB0A61,0x0,1556,0.164524421594,1,0xA,0xA,0xA,1,1
58,256,6,0x523295146AAB0A61,0x0,1676,0.152744630072,1,0x1,0x1,0x1,1,1
58,256,7,0x523295146AAB0A61,0x0,1581,0.161922833650,1,0x4,0x4,0x4,1,1
59,16,0,0x7DBAEBC6B725E03A,0x0,112,0.142857142857,4,NA,0x0,0x7,0,0
59,16,1,0x7DBAEBC6B725E03A,0x0,97,0.164948453608,0,NA,0x0,0xA,0,0
59,16,2,0x7DBAEBC6B725E03A,0x0,111,0.144144144144,0,NA,0x0,0xA,0,0
59,16,3,0x7DBAEBC6B725E03A,0x0,74,0.216216216216,0,NA,0x0,0x8,0,0
59,16,4,0x7DBAEBC6B725E03A,0x0,122,0.131147540984,0,NA,0x0,0x2,0,0
59,16,5,0x7DBAEBC6B725E03A,0x0,95,0.168421052632,0,NA,0x0,0xC,0,0
59,16,6,0x7DBAEBC6B725E03A,0x0,109,0.146788990826,0,NA,0x0,0x4,0,0
59,16,7,0x7DBAEBC6B725E03A,0x0,108,0.148148148148,0,NA,0x0,0x9,0,0
59,24,0,0x7DBAEBC6B725E03A,0x0,142,0.169014084507,2,NA,0x0,0x7,0,0
59,24,1,0x7DBAEBC6B725E03A,0x0,139,0.172661870504,0,NA,0x0,0xA,0,0
59,24,2,0x7DBAEBC6B725E03A,0x0,157,0.152866242038,0,NA,0x0,0xA,0,0
59,24,3,0x7DBAEBC6B725E03A,0x0,130,0.184615384615,0,NA,0x0,0x8,0,0
59,24,4,0x7DBAEBC6B725E03A,0x0,196,0.122448979592,0,NA,0x0,0x2,0,0
59,24,5,0x7DBAEBC6B725E03A,0x0,128,0.187500000000,0,NA,0x0,0xC,0,0
59,24,6,0x7DBAEBC6B725E03A,0x0,142,0.169014084507,0,NA,0x0,0x4,0,0
59,24,7,0x7DBAEBC6B725E03A,0x0,138,0.173913043478,0,NA,0x0,0x9,0,0
59,32,0,0x7DBAEBC6B725E03A,0x0,229,0.139737991266,1,0x7,0x7,0x7,1,1
59,32,1,0x7DBAEBC6B725E03A,0x0,171,0.187134502924,3,NA,0x0,0xA,0,0
59,32,2,0x7DBAEBC6B725E03A,0x0,199,0.160804020101,0,NA,0x0,0xA,0,0
59,32,3,0x7DBAEBC6B725E03A,0x0,181,0.176795580110,0,NA,0x0,0x8,0,0
59,32,4,0x7DBAEBC6B725E03A,0x0,262,0.122137404580,0,NA,0x0,0x2,0,0
59,32,5,0x7DBAEBC6B725E03A,0x0,160,0.200000000000,0,NA,0x0,0xC,0,0
59,32,6,0x7DBAEBC6B725E03A,0x0,212,0.150943396226,0,NA,0x0,0x4,0,0
59,32,7,0x7DBAEBC6B725E03A,0x0,177,0.180790960452,0,NA,0x0,0x9,0,0
59,40,0,0x7DBAEBC6B725E03A,0x0,288,0.138888888889,1,0x7,0x7,0x7,1,1
59,40,1,0x7DBAEBC6B725E03A,0x0,203,0.197044334975,1,0xA,0xA,0xA,1,1
59,40,2,0x7DBAEBC6B725E03A,0x0,250,0.160000000000,1,0xA,0xA,0xA,1,1
59,40,3,0x7DBAEBC6B725E03A,0x0,211,0.189573459716,1,0x8,0x8,0x8,1,1
59,40,4,0x7DBAEBC6B725E03A,0x0,290,0.137931034483,2,NA,0x0,0x2,0,0
59,40,5,0x7DBAEBC6B725E03A,0x0,215,0.186046511628,0,NA,0x0,0xC,0,0
59,40,6,0x7DBAEBC6B725E03A,0x0,246,0.162601626016,0,NA,0x0,0x4,0,0
59,40,7,0x7DBAEBC6B725E03A,0x0,235,0.170212765957,0,NA,0x0,0x9,0,0
59,48,0,0x7DBAEBC6B725E03A,0x0,355,0.135211267606,1,0x7,0x7,0x7,1,1
59,48,1,0x7DBAEBC6B725E03A,0x0,261,0.183908045977,1,0xA,0xA,0xA,1,1
59,48,2,0x7DBAEBC6B725E03A,0x0,312,0.153846153846,1,0xA,0xA,0xA,1,1
59,48,3,0x7DBAEBC6B725E03A,0x0,277,0.173285198556,1,0x8,0x8,0x8,1,1
59,48,4,0x7DBAEBC6B725E03A,0x0,346,0.138728323699,2,NA,0x0,0x2,0,0
59,48,5,0x7DBAEBC6B725E03A,0x0,252,0.190476190476,0,NA,0x0,0xC,0,0
59,48,6,0x7DBAEBC6B725E03A,0x0,302,0.158940397351,0,NA,0x0,0x4,0,0
59,48,7,0x7DBAEBC6B725E03A,0x0,266,0.180451127820,0,NA,0x0,0x9,0,0
59,56,0,0x7DBAEBC6B725E03A,0x0,384,0.145833333333,1,0x7,0x7,0x7,1,1
59,56,1,0x7DBAEBC6B725E03A,0x0,315,0.177777777778,1,0xA,0xA,0xA,1,1
59,56,2,0x7DBAEBC6B725E03A,0x0,368,0.152173913043,1,0xA,0xA,0xA,1,1
59,56,3,0x7DBAEBC6B725E03A,0x0,366,0.153005464481,1,0x8,0x8,0x8,1,1
59,56,4,0x7DBAEBC6B725E03A,0x0,400,0.140000000000,2,NA,0x0,0x2,0,0
59,56,5,0x7DBAEBC6B725E03A,0x0,288,0.194444444444,0,NA,0x0,0xC,0,0
59,56,6,0x7DBAEBC6B725E03A,0x0,316,0.177215189873,0,NA,0x0,0x4,0,0
59,56,7,0x7DBAEBC6B725E03A,0x0,299,0.187290969900,0,NA,0x0,0x9,0,0
59,64,0,0x7DBAEBC6B725E03A,0x0,417,0.153477218225,1,0x7,0x7,0x7,1,1
59,64,1,0x7DBAEBC6B725E03A,0x0,351,0.182336182336,1,0xA,0xA,0xA,1,1
59,64,2,0x7DBAEBC6B725E03A,0x0,445,0.143820224719,1,0xA,0xA,0xA,1,1
59,64,3,0x7DBAEBC6B725E03A,0x0,428,0.149532710280,1,0x8,0x8,0x8,1,1
59,64,4,0x7DBAEBC6B725E03A,0x0,467,0.137044967880,1,0x2,0x2,0x2,1,1
59,64,5,0x7DBAEBC6B725E03A,0x0,317,0.201892744479,1,0xC,0xC,0xC,1,1
59,64,6,0x7DBAEBC6B725E03A,0x0,366,0.174863387978,2,NA,0x0,0x4,0,0
59,64,7,0x7DBAEBC6B725E03A,0x0,334,0.191616766467,0,NA,0x0,0x9,0,0
59,72,0,0x7DBAEBC6B725E03A,0x0,460,0.156521739130,1,0x7,0x7,0x7,1,1
59,72,1,0x7DBAEBC6B725E03A,0x0,398,0.180904522613,1,0xA,0xA,0xA,1,1
59,72,2,0x7DBAEBC6B725E03A,0x0,483,0.149068322981,1,0xA,0xA,0xA,1,1
59,72,3,0x7DBAEBC6B725E03A,0x0,487,0.147843942505,1,0x8,0x8,0x8,1,1
59,72,4,0x7DBAEBC6B725E03A,0x0,526,0.136882129278,1,0x2,0x2,0x2,1,1
59,72,5,0x7DBAEBC6B725E03A,0x0,394,0.182741116751,1,0xC,0xC,0xC,1,1
59,72,6,0x7DBAEBC6B725E03A,0x0,400,0.180000000000,1,0x4,0x4,0x4,1,1
59,72,7,0x7DBAEBC6B725E03A,0x0,391,0.184143222506,1,0x9,0x9,0x9,1,1
59,80,0,0x7DBAEBC6B725E03A,0x0,547,0.146252285192,1,0x7,0x7,0x7,1,1
59,80,1,0x7DBAEBC6B725E03A,0x0,433,0.184757505774,1,0xA,0xA,0xA,1,1
59,80,2,0x7DBAEBC6B725E03A,0x0,540,0.148148148148,1,0xA,0xA,0xA,1,1
59,80,3,0x7DBAEBC6B725E03A,0x0,554,0.144404332130,1,0x8,0x8,0x8,1,1
59,80,4,0x7DBAEBC6B725E03A,0x0,601,0.133111480865,1,0x2,0x2,0x2,1,1
59,80,5,0x7DBAEBC6B725E03A,0x0,426,0.187793427230,1,0xC,0xC,0xC,1,1
59,80,6,0x7DBAEBC6B725E03A,0x0,438,0.182648401826,1,0x4,0x4,0x4,1,1
59,80,7,0x7DBAEBC6B725E03A,0x0,428,0.186915887850,1,0x9,0x9,0x9,1,1
59,96,0,0x7DBAEBC6B725E03A,0x0,648,0.148148148148,1,0x7,0x7,0x7,1,1
59,96,1,0x7DBAEBC6B725E03A,0x0,512,0.187500000000,1,0xA,0xA,0xA,1,1
59,96,2,0x7DBAEBC6B725E03A,0x0,641,0.149765990640,1,0xA,0xA,0xA,1,1
59,96,3,0x7DBAEBC6B725E03A,0x0,643,0.149300155521,1,0x8,0x8,0x8,1,1
59,96,4,0x7DBAEBC6B725E03A,0x0,713,0.134642356241,1,0x2,0x2,0x2,1,1
59,96,5,0x7DBAEBC6B725E03A,0x0,481,0.199584199584,1,0xC,0xC,0xC,1,1
59,96,6,0x7DBAEBC6B725E03A,0x0,539,0.178107606679,1,0x4,0x4,0x4,1,1
59,96,7,0x7DBAEBC6B725E03A,0x0,524,0.183206106870,1,0x9,0x9,0x9,1,1
59,112,0,0x7DBAEBC6B725E03A,0x0,721,0.155339805825,1,0x7,0x7,0x7,1,1
59,112,1,0x7DBAEBC6B725E03A,0x0,598,0.187290969900,1,0xA,0xA,0xA,1,1
59,112,2,0x7DBAEBC6B725E03A,0x0,769,0.145643693108,1,0xA,0xA,0xA,1,1
59,112,3,0x7DBAEBC6B725E03A,0x0,696,0.160919540230,1,0x8,0x8,0x8,1,1
59,112,4,0x7DBAEBC6B725E03A,0x0,798,0.140350877193,1,0x2,0x2,0x2,1,1
59,112,5,0x7DBAEBC6B725E03A,0x0,625,0.179200000000,1,0xC,0xC,0xC,1,1
59,112,6,0x7DBAEBC6B725E03A,0x0,632,0.177215189873,1,0x4,0x4,0x4,1,1
59,112,7,0x7DBAEBC6B725E03A,0x0,638,0.175548589342,1,0x9,0x9,0x9,1,1
59,128,0,0x7DBAEBC6B725E03A,0x0,864,0.148148148148,1,0x7,0x7,0x7,1,1
59,128,1,0x7DBAEBC6B725E03A,0x0,674,0.189910979228,1,0xA,0xA,0xA,1,1
59,128,2,0x7DBAEBC6B725E03A,0x0,876,0.146118721461,1,0xA,0xA,0xA,1,1
59,128,3,0x7DBAEBC6B725E03A,0x0,745,0.171812080537,1,0x8,0x8,0x8,1,1
59,128,4,0x7DBAEBC6B725E03A,0x0,893,0.143337066069,1,0x2,0x2,0x2,1,1
59,128,5,0x7DBAEBC6B725E03A,0x0,710,0.180281690141,1,0xC,0xC,0xC,1,1
59,128,6,0x7DBAEBC6B725E03A,0x0,758,0.168865435356,1,0x4,0x4,0x4,1,1
59,128,7,0x7DBAEBC6B725E03A,0x0,714,0.179271708683,1,0x9,0x9,0x9,1,1
59,160,0,0x7DBAEBC6B725E03A,0x0,1081,0.148011100833,1,0x7,0x7,0x7,1,1
59,160,1,0x7DBAEBC6B725E03A,0x0,879,0.182025028441,1,0xA,0xA,0xA,1,1
59,160,2,0x7DBAEBC6B725E03A,0x0,1053,0.151946818613,1,0xA,0xA,0xA,1,1
59,160,3,0x7DBAEBC6B725E03A,0x0,921,0.173724212812,1,0x8,0x8,0x8,1,1
59,160,4,0x7DBAEBC6B725E03A,0x0,1057,0.151371807001,1,0x2,0x2,0x2,1,1
59,160,5,0x7DBAEBC6B725E03A,0x0,907,0.176405733186,1,0xC,0xC,0xC,1,1
59,160,6,0x7DBAEBC6B725E03A,0x0,984,0.162601626016,1,0x4,0x4,0x4,1,1
59,160,7,0x7DBAEBC6B725E03A,0x0,866,0.184757505774,1,0x9,0x9,0x9,1,1
59,192,0,0x7DBAEBC6B725E03A,0x0,1305,0.147126436782,1,0x7,0x7,0x7,1,1
59,192,1,0x7DBAEBC6B725E03A,0x0,1080,0.177777777778,1,0xA,0xA,0xA,1,1
59,192,2,0x7DBAEBC6B725E03A,0x0,1230,0.156097560976,1,0xA,0xA,0xA,1,1
59,192,3,0x7DBAEBC6B725E03A,0x0,1138,0.168717047452,1,0x8,0x8,0x8,1,1
59,192,4,0x7DBAEBC6B725E03A,0x0,1236,0.155339805825,1,0x2,0x2,0x2,1,1
59,192,5,0x7DBAEBC6B725E03A,0x0,1109,0.173128944995,1,0xC,0xC,0xC,1,1
59,192,6,0x7DBAEBC6B725E03A,0x0,1175,0.163404255319,1,0x4,0x4,0x4,1,1
59,192,7,0x7DBAEBC6B725E03A,0x0,1052,0.182509505703,1,0x9,0x9,0x9,1,1
59,256,0,0x7DBAEBC6B725E03A,0x0,1649,0.155245603396,1,0x7,0x7,0x7,1,1
59,256,1,0x7DBAEBC6B725E03A,0x0,1418,0.180535966150,1,0xA,0xA,0xA,1,1
59,256,2,0x7DBAEBC6B725E03A,0x0,1632,0.156862745098,1,0xA,0xA,0xA,1,1
59,256,3,0x7DBAEBC6B725E03A,0x0,1599,0.160100062539,1,0x8,0x8,0x8,1,1
59,256,4,0x7DBAEBC6B725E03A,0x0,1653,0.154869933454,1,0x2,0x2,0x2,1,1
59,256,5,0x7DBAEBC6B725E03A,0x0,1466,0.174624829468,1,0xC,0xC,0xC,1,1
59,256,6,0x7DBAEBC6B725E03A,0x0,1575,0.162539682540,1,0x4,0x4,0x4,1,1
59,256,7,0x7DBAEBC6B725E03A,0x0,1430,0.179020979021,1,0x9,0x9,0x9,1,1
60,16,0,0x462A312CB0BE77B1,0x7,136,0.117647058824,5,NA,0x0,0xC,0,0
60,16,1,0x462A312CB0BE77B1,0x7,161,0.099378881988,0,NA,0x0,0x7,0,0
60,16,2,0x462A312CB0BE77B1,0x7,87,0.183908045977,0,NA,0x0,0x2,0,0
60,16,3,0x462A312CB0BE77B1,0x7,101,0.158415841584,0,NA,0x0,0x3,0,0
60,16,4,0x462A312CB0BE77B1,0x7,87,0.183908045977,0,NA,0x0,0x5,0,0
60,16,5,0x462A312CB0BE77B1,0x7,104,0.153846153846,0,NA,0x0,0xA,0,0
60,16,6,0x462A312CB0BE77B1,0x7,77,0.207792207792,0,NA,0x0,0x8,0,0
60,16,7,0x462A312CB0BE77B1,0x7,66,0.242424242424,0,NA,0x0,0xA,0,0
60,24,0,0x462A312CB0BE77B1,0x7,164,0.146341463415,3,NA,0x0,0xC,0,0
60,24,1,0x462A312CB0BE77B1,0x7,203,0.118226600985,0,NA,0x0,0x7,0,0
60,24,2,0x462A312CB0BE77B1,0x7,146,0.164383561644,0,NA,0x0,0x2,0,0
60,24,3,0x462A312CB0BE77B1,0x7,129,0.186046511628,0,NA,0x0,0x3,0,0
60,24,4,0x462A312CB0BE77B1,0x7,123,0.195121951220,0,NA,0x0,0x5,0,0
60,24,5,0x462A312CB0BE77B1,0x7,119,0.201680672269,0,NA,0x0,0xA,0,0
60,24,6,0x462A312CB0BE77B1,0x7,125,0.192000000000,0,NA,0x0,0x8,0,0
60,24,7,0x462A312CB0BE77B1,0x7,134,0.179104477612,0,NA,0x0,0xA,0,0
60,32,0,0x462A312CB0BE77B1,0x7,218,0.146788990826,2,NA,0x0,0xC,0,0
60,32,1,0x462A312CB0BE77B1,0x7,265,0.120754716981,0,NA,0x0,0x7,0,0
60,32,2,0x462A312CB0BE77B1,0x7,191,0.167539267016,0,NA,0x0,0x2,0,0
60,32,3,0x462A312CB0BE77B1,0x7,170,0.188235294118,0,NA,0x0,0x3,0,0
60,32,4,0x462A312CB0BE77B1,0x7,155,0.206451612903,0,NA,0x0,0x5,0,0
60,32,5,0x462A312CB0BE77B1,0x7,168,0.190476190476,0,NA,0x0,0xA,0,0
60,32,6,0x462A312CB0BE77B1,0x7,165,0.193939393939,0,NA,0x0,0x8,0,0
60,32,7,0x462A312CB0BE77B1,0x7,188,0.170212765957,0,NA,0x0,0xA,0,0
60,40,0,0x462A312CB0BE77B1,0x7,278,0.143884892086,2,NA,0x0,0xC,0,0
60,40,1,0x462A312CB0BE77B1,0x7,319,0.125391849530,0,NA,0x0,0x7,0,0
60,40,2,0x462A312CB0BE77B1,0x7,241,0.165975103734,0,NA,0x0,0x2,0,0
60,40,3,0x462A312CB0BE77B1,0x7,204,0.196078431373,0,NA,0x0,0x3,0,0
60,40,4,0x462A312CB0BE77B1,0x7,191,0.209424083770,0,NA,0x0,0x5,0,0
60,40,5,0x462A312CB0BE77B1,0x7,219,0.182648401826,0,NA,0x0,0xA,0,0
60,40,6,0x462A312CB0BE77B1,0x7,203,0.197044334975,0,NA,0x0,0x8,0,0
60,40,7,0x462A312CB0BE77B1,0x7,235,0.170212765957,0,NA,0x0,0xA,0,0
60,48,0,0x462A312CB0BE77B1,0x7,314,0.152866242038,2,NA,0x0,0xC,0,0
60,48,1,0x462A312CB0BE77B1,0x7,355,0.135211267606,0,NA,0x0,0x7,0,0
60,48,2,0x462A312CB0BE77B1,0x7,280,0.171428571429,0,NA,0x0,0x2,0,0
60,48,3,0x462A312CB0BE77B1,0x7,273,0.175824175824,0,NA,0x0,0x3,0,0
60,48,4,0x462A312CB0BE77B1,0x7,257,0.186770428016,0,NA,0x0,0x5,0,0
60,48,5,0x462A312CB0BE77B1,0x7,291,0.164948453608,0,NA,0x0,0xA,0,0
60,48,6,0x462A312CB0BE77B1,0x7,231,0.207792207792,0,NA,0x0,0x8,0,0
60,48,7,0x462A312CB0BE77B1,0x7,275,0.174545454545,0,NA,0x0,0xA,0,0
60,56,0,0x462A312CB0BE77B1,0x7,361,0.155124653740,2,NA,0x0,0xC,0,0
60,56,1,0x462A312CB0BE77B1,0x7,407,0.137592137592,0,NA,0x0,0x7,0,0
60,56,2,0x462A312CB0BE77B1,0x7,317,0.176656151420,0,NA,0x0,0x2,0,0
60,56,3,0x462A312CB0BE77B1,0x7,339,0.165191740413,0,NA,0x0,0x3,0,0
60,56,4,0x462A312CB0BE77B1,0x7,316,0.177215189873,0,NA,0x0,0x5,0,0
60,56,5,0x462A312CB0BE77B1,0x7,311,0.180064308682,0,NA,0x0,0xA,0,0
60,56,6,0x462A312CB0BE77B1,0x7,280,0.200000000000,0,NA,0x0,0x8,0,0
60,56,7,0x462A312CB0BE77B1,0x7,332,0.168674698795,0,NA,0x0,0xA,0,0
60,64,0,0x462A312CB0BE77B1,0x7,432,0.148148148148,1,0xB,0xC,0xC,1,1
60,64,1,0x462A312CB0BE77B1,0x7,445,0.143820224719,1,0x0,0x7,0x7,1,1
60,64,2,0x462A312CB0BE77B1,0x7,371,0.172506738544,1,0x5,0x2,0x2,1,1
60,64,3,0x462A312CB0BE77B1,0x7,393,0.162849872774,1,0x4,0x3,0x3,1,1
60,64,4,0x462A312CB0BE77B1,0x7,365,0.175342465753,1,0x2,0x5,0x5,1,1
60,64,5,0x462A312CB0BE77B1,0x7,339,0.188790560472,1,0xD,0xA,0xA,1,1
60,64,6,0x462A312CB0BE77B1,0x7,318,0.201257861635,1,0xF,0x8,0x8,1,1
60,64,7,0x462A312CB0BE77B1,0x7,398,0.160804020101,1,0xD,0xA,0xA,1,1
60,72,0,0x462A312CB0BE77B1,0x7,504,0.142857142857,1,0xB,0xC,0xC,1,1
60,72,1,0x462A312CB0BE77B1,0x7,511,0.140900195695,1,0x0,0x7,0x7,1,1
60,72,2,0x462A312CB0BE77B1,0x7,413,0.174334140436,1,0x5,0x2,0x2,1,1
60,72,3,0x462A312CB0BE77B1,0x7,456,0.157894736842,1,0x4,0x3,0x3,1,1
60,72,4,0x462A312CB0BE77B1,0x7,405,0.177777777778,1,0x2,0x5,0x5,1,1
60,72,5,0x462A312CB0BE77B1,0x7,380,0.189473684211,1,0xD,0xA,0xA,1,1
60,72,6,0x462A312CB0BE77B1,0x7,348,0.206896551724,1,0xF,0x8,0x8,1,1
60,72,7,0x462A312CB0BE77B1,0x7,457,0.157549234136,1,0xD,0xA,0xA,1,1
60,80,0,0x462A312CB0BE77B1,0x7,555,0.144144144144,1,0xB,0xC,0xC,1,1
60,80,1,0x462A312CB0BE77B1,0x7,546,0.146520146520,1,0x0,0x7,0x7,1,1
60,80,2,0x462A312CB0BE77B1,0x7,476,0.168067226891,1,0x5,0x2,0x2,1,1
60,80,3,0x462A312CB0BE77B1,0x7,506,0.158102766798,1,0x4,0x3,0x3,1,1
60,80,4,0x462A312CB0BE77B1,0x7,470,0.170212765957,1,0x2,0x5,0x5,1,1
60,80,5,0x462A312CB0BE77B1,0x7,462,0.173160173160,1,0xD,0xA,0xA,1,1
