trial,samples,master_seed,trial_seed,key,secret_sbox,secret_delta,actual_sk28,actual_active_key,expected_public_missing,total_queries,empirical_rate,theoretical_rate,global_missing_count,detected_sbox,detected_missing,localization_success,filter_executed,tested_candidates,candidate_sample_evaluations,surviving_candidates,actual_candidate_present,recovered_active_bits,consensus_correct,delta_recovered,recovered_delta,delta_success,target_outcome_success,estimated_filter_cpu_seconds
23,128,0x5343454E45525932,0x886B10B0F559647D,14528624F1C9C0CA4BE5,7,0xF,0x0118AEBA,0xE4CC0,0x3,853,0.150058616647,0.164132936375,1,7,0x3,1,1,1048576,57353236,5792,1,0,1,0,NA,0,0,0.064522
23,160,0x5343454E45525932,0x886B10B0F559647D,14528624F1C9C0CA4BE5,7,0xF,0x0118AEBA,0xE4CC0,0x3,1002,0.159680638723,0.164132936375,1,7,0x3,1,1,1048576,57446796,1088,1,0,1,0,NA,0,0,0.064627
23,192,0x5343454E45525932,0x886B10B0F559647D,14528624F1C9C0CA4BE5,7,0xF,0x0118AEBA,0xE4CC0,0x3,1173,0.163682864450,0.164132936375,1,7,0x3,1,1,1048576,57461628,96,1,0,1,0,NA,0,0,0.064644
23,256,0x5343454E45525932,0x886B10B0F559647D,14528624F1C9C0CA4BE5,7,0xF,0x0118AEBA,0xE4CC0,0x3,1562,0.163892445583,0.164132936375,1,7,0x3,1,1,1048576,57463132,8,1,8,1,0,NA,0,0,0.064646
23,320,0x5343454E45525932,0x886B10B0F559647D,14528624F1C9C0CA4BE5,7,0xF,0x0118AEBA,0xE4CC0,0x3,1967,0.162684290798,0.164132936375,1,7,0x3,1,1,1048576,57463392,4,1,18,1,1,0xF,1,1,0.064646
23,384,0x5343454E45525932,0x886B10B0F559647D,14528624F1C9C0CA4BE5,7,0xF,0x0118AEBA,0xE4CC0,0x3,2264,0.169611307420,0.164132936375,1,7,0x3,1,1,1048576,57463648,4,1,18,1,1,0xF,1,1,0.064646
23,512,0x5343454E45525932,0x886B10B0F559647D,14528624F1C9C0CA4BE5,7,0xF,0x0118AEBA,0xE4CC0,0x3,3026,0.169200264375,0.164132936375,1,7,0x3,1,1,1048576,57464160,4,1,18,1,1,0xF,1,1,0.064647
24,64,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,280,0.228571428571,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
24,96,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,444,0.216216216216,0.164132936375,1,0,0xC,1,1,1048576,55526316,30228,1,0,1,0,NA,0,0,0.065878
24,128,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,665,0.192481203008,0.164132936375,1,0,0xC,1,1,1048576,55952332,4560,1,0,1,0,NA,0,0,0.066383
24,160,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,828,0.193236714976,0.164132936375,1,0,0xC,1,1,1048576,56012488,464,1,0,1,0,NA,0,0,0.066455
24,192,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,1001,0.191808191808,0.164132936375,1,0,0xC,1,1,1048576,56019124,72,1,0,1,0,NA,0,0,0.066463
24,256,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,1399,0.182987848463,0.164132936375,1,0,0xC,1,1,1048576,56020016,4,1,18,1,1,0x7,1,1,0.066464
24,320,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,1781,0.179674340258,0.164132936375,1,0,0xC,1,1,1048576,56020272,4,1,18,1,1,0x7,1,1,0.066464
24,384,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,2196,0.174863387978,0.164132936375,1,0,0xC,1,1,1048576,56020528,4,1,18,1,1,0x7,1,1,0.066464
24,512,0x5343454E45525932,0x15EE65FE641C7C9F,B2A1F07058BE61C252EF,0,0x7,0xC30794AB,0x486BD,0xC,3051,0.167813831531,0.164132936375,1,0,0xC,1,1,1048576,56021040,4,1,18,1,1,0x7,1,1,0.066465
25,64,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,475,0.134736842105,0.164132936375,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
25,96,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,650,0.147692307692,0.164132936375,1,6,0x0,1,1,1048576,57502424,40744,1,0,1,0,NA,0,0,0.065406
25,128,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,826,0.154963680387,0.164132936375,1,6,0x0,1,1,1048576,58072468,5364,1,0,1,0,NA,0,0,0.066054
25,160,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,1080,0.148148148148,0.164132936375,1,6,0x0,1,1,1048576,58154288,960,1,0,1,0,NA,0,0,0.066147
25,192,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,1250,0.153600000000,0.164132936375,1,6,0x0,1,1,1048576,58169264,236,1,0,1,0,NA,0,0,0.066164
25,256,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,1658,0.154402895054,0.164132936375,1,6,0x0,1,1,1048576,58172356,4,1,18,1,1,0xD,1,1,0.066168
25,320,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,2031,0.157557853274,0.164132936375,1,6,0x0,1,1,1048576,58172612,4,1,18,1,1,0xD,1,1,0.066168
25,384,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,2417,0.158874637981,0.164132936375,1,6,0x0,1,1,1048576,58172868,4,1,18,1,1,0xD,1,1,0.066168
25,512,0x5343454E45525932,0x1F63C807F100A729,0A6E5129A7DF828FFCBA,6,0xD,0xF737C9DA,0x3B7D3,0x0,3183,0.160854539742,0.164132936375,1,6,0x0,1,1,1048576,58173380,4,1,18,1,1,0xD,1,1,0.066169
26,64,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,390,0.164102564103,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
26,96,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,598,0.160535117057,0.164132936375,1,2,0xD,1,1,1048576,56908832,37272,1,0,1,0,NA,0,0,0.065356
26,128,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,798,0.160401002506,0.164132936375,1,2,0xD,1,1,1048576,57441020,5112,1,0,1,0,NA,0,0,0.065967
26,160,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,956,0.167364016736,0.164132936375,1,2,0xD,1,1,1048576,57524728,700,1,0,1,0,NA,0,0,0.066063
26,192,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,1198,0.160267111853,0.164132936375,1,2,0xD,1,1,1048576,57535332,76,1,0,1,0,NA,0,0,0.066075
26,256,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,1598,0.160200250313,0.164132936375,1,2,0xD,1,1,1048576,57536660,4,1,18,1,1,0xA,1,1,0.066077
26,320,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,2062,0.155189136760,0.164132936375,1,2,0xD,1,1,1048576,57536916,4,1,18,1,1,0xA,1,1,0.066077
26,384,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,2429,0.158089748868,0.164132936375,1,2,0xD,1,1,1048576,57537172,4,1,18,1,1,0xA,1,1,0.066077
26,512,0x5343454E45525932,0x6DD54719C6F64B33,127F85AA937B88F03B73,2,0xA,0x37565E41,0xE1777,0xD,3186,0.160703075957,0.164132936375,1,2,0xD,1,1,1048576,57537684,4,1,18,1,1,0xA,1,1,0.066078
27,64,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,340,0.188235294118,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
27,96,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,548,0.175182481752,0.164132936375,1,5,0x9,1,1,1048576,56685440,36864,1,0,1,0,NA,0,0,0.065295
27,128,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,730,0.175342465753,0.164132936375,1,5,0x9,1,1,1048576,57192460,5076,1,0,1,0,NA,0,0,0.065879
27,160,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,896,0.178571428571,0.164132936375,1,5,0x9,1,1,1048576,57268048,692,1,0,1,0,NA,0,0,0.065966
27,192,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,1142,0.168126094571,0.164132936375,1,5,0x9,1,1,1048576,57278248,92,1,0,1,0,NA,0,0,0.065978
27,256,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,1510,0.169536423841,0.164132936375,1,5,0x9,1,1,1048576,57279752,4,1,18,1,1,0x6,1,1,0.065980
27,320,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,1872,0.170940170940,0.164132936375,1,5,0x9,1,1,1048576,57280008,4,1,18,1,1,0x6,1,1,0.065980
27,384,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,2236,0.171735241503,0.164132936375,1,5,0x9,1,1,1048576,57280264,4,1,18,1,1,0x6,1,1,0.065980
27,512,0x5343454E45525932,0xF503F1B56E44C1F9,76EDC925E9B5D9A86BA8,5,0x6,0x64356564,0x060F2,0x9,3129,0.163630552892,0.164132936375,1,5,0x9,1,1,1048576,57280776,4,1,18,1,1,0x6,1,1,0.065981
28,64,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,443,0.144469525959,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
28,96,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,614,0.156351791531,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
28,128,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,841,0.152199762188,0.164132936375,1,3,0x3,1,1,1048576,55831944,4104,1,0,1,0,NA,0,0,0.062796
28,160,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,1042,0.153550863724,0.164132936375,1,3,0x3,1,1,1048576,55886580,516,1,0,1,0,NA,0,0,0.062857
28,192,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,1237,0.155214227971,0.164132936375,1,3,0x3,1,1,1048576,55892688,56,1,0,1,0,NA,0,0,0.062864
28,256,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,1626,0.157441574416,0.164132936375,1,3,0x3,1,1,1048576,55894120,8,1,15,1,1,0x0,1,0,0.062866
28,320,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,1993,0.160561966884,0.164132936375,1,3,0x3,1,1,1048576,55894388,4,1,18,1,1,0x0,1,1,0.062866
28,384,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,2374,0.161752316765,0.164132936375,1,3,0x3,1,1,1048576,55894644,4,1,18,1,1,0x0,1,1,0.062866
28,512,0x5343454E45525932,0xAED40DC668805FDB,370A8563B12401BEA504,3,0x0,0x5D2EE184,0xC563B,0x3,3046,0.168089297439,0.164132936375,1,3,0x3,1,1,1048576,55895156,4,1,18,1,1,0x0,1,1,0.062867
29,64,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,407,0.157248157248,0.164132936375,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
29,96,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,587,0.163543441227,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
29,128,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,790,0.162025316456,0.164132936375,1,5,0x3,1,1,1048576,57406664,4596,1,0,1,0,NA,0,0,0.064977
29,160,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,979,0.163432073544,0.164132936375,1,5,0x3,1,1,1048576,57471408,548,1,0,1,0,NA,0,0,0.065050
29,192,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,1147,0.167393199651,0.164132936375,1,5,0x3,1,1,1048576,57478088,48,1,0,1,0,NA,0,0,0.065057
29,256,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,1558,0.164313222080,0.164132936375,1,5,0x3,1,1,1048576,57479400,4,1,18,1,1,0x8,1,1,0.065059
29,320,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,1891,0.169222633527,0.164132936375,1,5,0x3,1,1,1048576,57479656,4,1,18,1,1,0x8,1,1,0.065059
29,384,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,2253,0.170439414115,0.164132936375,1,5,0x3,1,1,1048576,57479912,4,1,18,1,1,0x8,1,1,0.065059
29,512,0x5343454E45525932,0xAFA23C03F3461119,75C4473CA92CA353C0EC,5,0x8,0xF8A558BD,0x0ABBD,0x3,3054,0.167648984938,0.164132936375,1,5,0x3,1,1,1048576,57480424,4,1,18,1,1,0x8,1,1,0.065060
30,64,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,388,0.164948453608,0.164132936375,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
30,96,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,553,0.173598553345,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
30,128,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,736,0.173913043478,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
30,160,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,955,0.167539267016,0.164132936375,1,5,0xE,1,1,1048576,55399956,564,1,0,1,0,NA,0,0,0.063406
30,192,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,1174,0.163543441227,0.164132936375,1,5,0xE,1,1,1048576,55407432,52,1,0,1,0,NA,0,0,0.063414
30,256,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,1564,0.163682864450,0.164132936375,1,5,0xE,1,1,1048576,55408724,8,1,11,1,0,NA,0,0,0.063416
30,320,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,1900,0.168421052632,0.164132936375,1,5,0xE,1,1,1048576,55409056,4,1,18,1,1,0x2,1,1,0.063416
30,384,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,2218,0.173128944995,0.164132936375,1,5,0xE,1,1,1048576,55409312,4,1,18,1,1,0x2,1,1,0.063416
30,512,0x5343454E45525932,0xAFABB5DBEE67F5AB,7F7CE072E1696388E7D7,5,0x2,0x9CC3EC23,0xAA7C1,0xE,2952,0.173441734417,0.164132936375,1,5,0xE,1,1,1048576,55409824,4,1,18,1,1,0x2,1,1,0.063417
31,64,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,379,0.168865435356,0.164132936375,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
31,96,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,572,0.167832167832,0.164132936375,1,4,0x5,1,1,1048576,56879896,38636,1,0,1,0,NA,0,0,0.065807
31,128,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,837,0.152927120669,0.164132936375,1,4,0x5,1,1,1048576,57449128,5284,1,0,1,0,NA,0,0,0.066465
31,160,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,1076,0.148698884758,0.164132936375,1,4,0x5,1,1,1048576,57517308,696,1,0,1,0,NA,0,0,0.066544
31,192,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,1232,0.155844155844,0.164132936375,1,4,0x5,1,1,1048576,57527900,96,1,0,1,0,NA,0,0,0.066556
31,256,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,1606,0.159402241594,0.164132936375,1,4,0x5,1,1,1048576,57529924,8,1,10,1,0,NA,0,0,0.066559
31,320,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,2028,0.157790927022,0.164132936375,1,4,0x5,1,1,1048576,57530216,4,1,18,1,1,0xE,1,1,0.066559
31,384,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,2409,0.159402241594,0.164132936375,1,4,0x5,1,1,1048576,57530472,4,1,18,1,1,0xE,1,1,0.066559
31,512,0x5343454E45525932,0x63CB3D896A979159,84F9E42182EC187386A2,4,0xE,0xDDB34E76,0x33DB5,0x5,3179,0.161056936143,0.164132936375,1,4,0x5,1,1,1048576,57530984,4,1,18,1,1,0xE,1,1,0.066560
32,64,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,461,0.138828633406,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
32,96,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,660,0.145454545455,0.164132936375,1,2,0x8,1,1,1048576,57703916,35000,1,0,1,0,NA,0,0,0.065543
32,128,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,879,0.145620022753,0.164132936375,1,2,0x8,1,1,1048576,58160504,4200,1,0,1,0,NA,0,0,0.066062
32,160,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,1065,0.150234741784,0.164132936375,1,2,0x8,1,1,1048576,58217144,480,1,0,1,0,NA,0,0,0.066126
32,192,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,1273,0.150824823252,0.164132936375,1,2,0x8,1,1,1048576,58223052,32,1,1,1,0,NA,0,0,0.066133
32,256,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,1680,0.152380952381,0.164132936375,1,2,0x8,1,1,1048576,58223704,4,1,18,1,1,0x4,1,1,0.066134
32,320,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,2062,0.155189136760,0.164132936375,1,2,0x8,1,1,1048576,58223960,4,1,18,1,1,0x4,1,1,0.066134
32,384,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,2479,0.154901169827,0.164132936375,1,2,0x8,1,1,1048576,58224216,4,1,18,1,1,0x4,1,1,0.066134
32,512,0x5343454E45525932,0xBA28C1BC23D06D8E,091E159117E9BC9FE599,2,0x4,0x1803570D,0x405C6,0x8,3315,0.154449472097,0.164132936375,1,2,0x8,1,1,1048576,58224728,4,1,18,1,1,0x4,1,1,0.066135
33,64,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,383,0.167101827676,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
33,96,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,591,0.162436548223,0.164132936375,1,7,0x0,1,1,1048576,54958860,33828,1,0,1,0,NA,0,0,0.063008
33,128,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,722,0.177285318560,0.164132936375,1,7,0x0,1,1,1048576,55393576,3644,1,0,1,0,NA,0,0,0.063507
33,160,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,867,0.184544405998,0.164132936375,1,7,0x0,1,1,1048576,55443224,504,1,0,1,0,NA,0,0,0.063564
33,192,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,1077,0.178272980501,0.164132936375,1,7,0x0,1,1,1048576,55450064,60,1,0,1,0,NA,0,0,0.063572
33,256,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,1495,0.171237458194,0.164132936375,1,7,0x0,1,1,1048576,55451184,4,1,18,1,1,0xE,1,1,0.063573
33,320,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,1860,0.172043010753,0.164132936375,1,7,0x0,1,1,1048576,55451440,4,1,18,1,1,0xE,1,1,0.063573
33,384,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,2242,0.171275646744,0.164132936375,1,7,0x0,1,1,1048576,55451696,4,1,18,1,1,0xE,1,1,0.063573
33,512,0x5343454E45525932,0x75CB6C16F1383334,903931EB2588A76C0ED5,7,0xE,0x57E1F4BC,0x8D1E7,0x0,3138,0.163161249203,0.164132936375,1,7,0x0,1,1,1048576,55452208,4,1,18,1,1,0xE,1,1,0.063574
34,64,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,320,0.200000000000,0.164132936375,4,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
34,96,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,497,0.193158953722,0.164132936375,1,6,0x4,1,1,1048576,56315520,28780,1,0,1,0,NA,0,0,0.063432
34,128,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,710,0.180281690141,0.164132936375,1,6,0x4,1,1,1048576,56714596,3588,1,0,1,0,NA,0,0,0.063881
34,160,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,922,0.173535791757,0.164132936375,1,6,0x4,1,1,1048576,56765752,540,1,0,1,0,NA,0,0,0.063939
34,192,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,1106,0.173598553345,0.164132936375,1,6,0x4,1,1,1048576,56773444,88,1,0,1,0,NA,0,0,0.063947
34,256,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,1489,0.171927468099,0.164132936375,1,6,0x4,1,1,1048576,56774816,4,1,18,1,1,0x5,1,1,0.063949
34,320,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,1895,0.168865435356,0.164132936375,1,6,0x4,1,1,1048576,56775072,4,1,18,1,1,0x5,1,1,0.063949
34,384,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,2275,0.168791208791,0.164132936375,1,6,0x4,1,1,1048576,56775328,4,1,18,1,1,0x5,1,1,0.063949
34,512,0x5343454E45525932,0xE78A1C2CC59206E7,95117ABAECCB97394958,6,0x5,0xF2008B2F,0x8DC19,0x4,3054,0.167648984938,0.164132936375,1,6,0x4,1,1,1048576,56775840,4,1,18,1,1,0x5,1,1,0.063950
35,64,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,337,0.189910979228,0.164132936375,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
35,96,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,508,0.188976377953,0.164132936375,2,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.000000
35,128,0x5343454E45525932,0xC1210EB26CD882A2,DCE775529AEC1D54BE63,4,0x1,0x0890AC3D,0x860AD,0xB,671,0.190760059613,0.164132936375,1,4,0xB,1,1,1048576,56899700,5176,1,0,1,0,NA,0,0,0.064398
