trial,samples_per_sbox,sbox,trial_seed,known_delta,minimum_value,minimum_count,second_minimum_count,minimum_gap,minimum_multiplicity,recovered_word,actual_word,unique_minimum,word_success,internal_ineffective,internal_infected,empirical_ineffective_rate
40,24576,5,0xC3C1FDFEE7243C98,0xD,0xE,1297,1497,200,1,0x3,0x3,1,1,4020,20556,0.163574218750
40,24576,6,0xC3C1FDFEE7243C98,0xD,0x2,1343,1487,144,1,0xF,0xF,1,1,3884,20692,0.158040364583
40,24576,7,0xC3C1FDFEE7243C98,0xD,0x8,1347,1489,142,1,0x5,0x5,1,1,3960,20616,0.161132812500
40,32768,0,0xC3C1FDFEE7243C98,0xD,0x0,1718,2029,311,1,0xD,0xD,1,1,5437,27331,0.165924072266
40,32768,1,0xC3C1FDFEE7243C98,0xD,0x3,1754,1943,189,1,0xE,0xE,1,1,5371,27397,0.163909912109
40,32768,2,0xC3C1FDFEE7243C98,0xD,0x8,1734,1990,256,1,0x5,0x5,1,1,5508,27260,0.168090820312
40,32768,3,0xC3C1FDFEE7243C98,0xD,0x4,1754,2005,251,1,0x9,0x9,1,1,5339,27429,0.162933349609
40,32768,4,0xC3C1FDFEE7243C98,0xD,0x1,1689,1996,307,1,0xC,0xC,1,1,5442,27326,0.166076660156
40,32768,5,0xC3C1FDFEE7243C98,0xD,0xE,1687,2007,320,1,0x3,0x3,1,1,5379,27389,0.164154052734
40,32768,6,0xC3C1FDFEE7243C98,0xD,0x2,1794,1989,195,1,0xF,0xF,1,1,5200,27568,0.158691406250
40,32768,7,0xC3C1FDFEE7243C98,0xD,0x8,1758,2002,244,1,0x5,0x5,1,1,5345,27423,0.163116455078
41,512,0,0x6881D5ED790313B3,0xB,0x0,21,23,2,1,0xB,0xE,1,0,76,436,0.148437500000
41,512,1,0x6881D5ED790313B3,0xB,0x4,23,25,2,1,0xF,0xF,1,1,76,436,0.148437500000
41,512,2,0x6881D5ED790313B3,0xB,0x9,20,21,1,1,0x2,0x2,1,1,90,422,0.175781250000
41,512,3,0x6881D5ED790313B3,0xB,0x6,22,23,1,1,0xD,0xD,1,1,91,421,0.177734375000
41,512,4,0x6881D5ED790313B3,0xB,0x6,25,26,1,1,0xD,0xD,1,1,80,432,0.156250000000
41,512,5,0x6881D5ED790313B3,0xB,0x0,24,25,1,1,0xB,0x8,1,0,75,437,0.146484375000
41,512,6,0x6881D5ED790313B3,0xB,0xA,22,27,5,2,0x0,0x9,0,0,89,423,0.173828125000
41,512,7,0x6881D5ED790313B3,0xB,0xD,23,24,1,1,0x6,0x6,1,1,90,422,0.175781250000
41,1024,0,0x6881D5ED790313B3,0xB,0xB,45,46,1,1,0x0,0xE,1,0,167,857,0.163085937500
41,1024,1,0x6881D5ED790313B3,0xB,0xE,47,54,7,1,0x5,0xF,1,0,146,878,0.142578125000
41,1024,2,0x6881D5ED790313B3,0xB,0x5,49,54,5,3,0x0,0x2,0,0,166,858,0.162109375000
41,1024,3,0x6881D5ED790313B3,0xB,0x6,44,48,4,1,0xD,0xD,1,1,166,858,0.162109375000
41,1024,4,0x6881D5ED790313B3,0xB,0x6,46,54,8,1,0xD,0xD,1,1,170,854,0.166015625000
41,1024,5,0x6881D5ED790313B3,0xB,0x3,41,53,12,1,0x8,0x8,1,1,161,863,0.157226562500
41,1024,6,0x6881D5ED790313B3,0xB,0xF,47,55,8,1,0x4,0x9,1,0,175,849,0.170898437500
41,1024,7,0x6881D5ED790313B3,0xB,0xB,45,46,1,1,0x0,0x6,1,0,172,852,0.167968750000
41,1536,0,0x6881D5ED790313B3,0xB,0x5,76,77,1,1,0xE,0xE,1,1,254,1282,0.165364583333
41,1536,1,0x6881D5ED790313B3,0xB,0xE,74,80,6,1,0x5,0xF,1,0,238,1298,0.154947916667
41,1536,2,0x6881D5ED790313B3,0xB,0xE,81,82,1,1,0x5,0x2,1,0,258,1278,0.167968750000
41,1536,3,0x6881D5ED790313B3,0xB,0x6,66,76,10,1,0xD,0xD,1,1,277,1259,0.180338541667
41,1536,4,0x6881D5ED790313B3,0xB,0x6,74,86,12,1,0xD,0xD,1,1,254,1282,0.165364583333
41,1536,5,0x6881D5ED790313B3,0xB,0x3,68,82,14,1,0x8,0x8,1,1,230,1306,0.149739583333
41,1536,6,0x6881D5ED790313B3,0xB,0xF,74,88,14,1,0x4,0x9,1,0,237,1299,0.154296875000
41,1536,7,0x6881D5ED790313B3,0xB,0x0,70,80,10,1,0xB,0x6,1,0,244,1292,0.158854166667
41,2048,0,0x6881D5ED790313B3,0xB,0x5,97,106,9,1,0xE,0xE,1,1,354,1694,0.172851562500
41,2048,1,0x6881D5ED790313B3,0xB,0xE,109,110,1,1,0x5,0xF,1,0,332,1716,0.162109375000
41,2048,2,0x6881D5ED790313B3,0xB,0x9,100,110,10,1,0x2,0x2,1,1,352,1696,0.171875000000
41,2048,3,0x6881D5ED790313B3,0xB,0x6,95,107,12,1,0xD,0xD,1,1,347,1701,0.169433593750
41,2048,4,0x6881D5ED790313B3,0xB,0x6,98,110,12,1,0xD,0xD,1,1,322,1726,0.157226562500
41,2048,5,0x6881D5ED790313B3,0xB,0x3,101,118,17,1,0x8,0x8,1,1,323,1725,0.157714843750
41,2048,6,0x6881D5ED790313B3,0xB,0xF,100,113,13,1,0x4,0x9,1,0,311,1737,0.151855468750
41,2048,7,0x6881D5ED790313B3,0xB,0x0,104,109,5,1,0xB,0x6,1,0,314,1734,0.153320312500
41,3072,0,0x6881D5ED790313B3,0xB,0x5,153,169,16,1,0xE,0xE,1,1,538,2534,0.175130208333
41,3072,1,0x6881D5ED790313B3,0xB,0xE,169,175,6,1,0x5,0xF,1,0,485,2587,0.157877604167
41,3072,2,0x6881D5ED790313B3,0xB,0x9,150,176,26,1,0x2,0x2,1,1,515,2557,0.167643229167
41,3072,3,0x6881D5ED790313B3,0xB,0x6,153,173,20,1,0xD,0xD,1,1,525,2547,0.170898437500
41,3072,4,0x6881D5ED790313B3,0xB,0x6,144,160,16,1,0xD,0xD,1,1,492,2580,0.160156250000
41,3072,5,0x6881D5ED790313B3,0xB,0x3,150,170,20,1,0x8,0x8,1,1,483,2589,0.157226562500
41,3072,6,0x6881D5ED790313B3,0xB,0xF,159,170,11,1,0x4,0x9,1,0,475,2597,0.154622395833
41,3072,7,0x6881D5ED790313B3,0xB,0xD,157,168,11,1,0x6,0x6,1,1,467,2605,0.152018229167
41,4096,0,0x6881D5ED790313B3,0xB,0x5,212,216,4,1,0xE,0xE,1,1,712,3384,0.173828125000
41,4096,1,0x6881D5ED790313B3,0xB,0x8,226,229,3,1,0x3,0xF,1,0,638,3458,0.155761718750
41,4096,2,0x6881D5ED790313B3,0xB,0x9,213,240,27,1,0x2,0x2,1,1,695,3401,0.169677734375
41,4096,3,0x6881D5ED790313B3,0xB,0x6,211,225,14,1,0xD,0xD,1,1,704,3392,0.171875000000
41,4096,4,0x6881D5ED790313B3,0xB,0x6,203,222,19,1,0xD,0xD,1,1,675,3421,0.164794921875
41,4096,5,0x6881D5ED790313B3,0xB,0x3,206,234,28,1,0x8,0x8,1,1,659,3437,0.160888671875
41,4096,6,0x6881D5ED790313B3,0xB,0xF,222,225,3,1,0x4,0x9,1,0,654,3442,0.159667968750
41,4096,7,0x6881D5ED790313B3,0xB,0xD,214,221,7,1,0x6,0x6,1,1,615,3481,0.150146484375
41,6144,0,0x6881D5ED790313B3,0xB,0x5,316,333,17,1,0xE,0xE,1,1,1070,5074,0.174153645833
41,6144,1,0x6881D5ED790313B3,0xB,0xE,333,351,18,1,0x5,0xF,1,0,1015,5129,0.165201822917
41,6144,2,0x6881D5ED790313B3,0xB,0x9,318,366,48,1,0x2,0x2,1,1,1026,5118,0.166992187500
41,6144,3,0x6881D5ED790313B3,0xB,0x6,331,359,28,1,0xD,0xD,1,1,1028,5116,0.167317708333
41,6144,4,0x6881D5ED790313B3,0xB,0x6,311,358,47,1,0xD,0xD,1,1,996,5148,0.162109375000
41,6144,5,0x6881D5ED790313B3,0xB,0x3,321,361,40,1,0x8,0x8,1,1,1001,5143,0.162923177083
41,6144,6,0x6881D5ED790313B3,0xB,0x2,335,344,9,1,0x9,0x9,1,1,997,5147,0.162272135417
41,6144,7,0x6881D5ED790313B3,0xB,0xD,322,356,34,1,0x6,0x6,1,1,938,5206,0.152669270833
41,8192,0,0x6881D5ED790313B3,0xB,0x5,427,446,19,1,0xE,0xE,1,1,1392,6800,0.169921875000
41,8192,1,0x6881D5ED790313B3,0xB,0x4,460,466,6,1,0xF,0xF,1,1,1344,6848,0.164062500000
41,8192,2,0x6881D5ED790313B3,0xB,0x9,439,494,55,1,0x2,0x2,1,1,1358,6834,0.165771484375
41,8192,3,0x6881D5ED790313B3,0xB,0x6,437,467,30,1,0xD,0xD,1,1,1380,6812,0.168457031250
41,8192,4,0x6881D5ED790313B3,0xB,0x6,423,481,58,1,0xD,0xD,1,1,1318,6874,0.160888671875
41,8192,5,0x6881D5ED790313B3,0xB,0x3,428,473,45,1,0x8,0x8,1,1,1361,6831,0.166137695312
41,8192,6,0x6881D5ED790313B3,0xB,0x2,444,482,38,1,0x9,0x9,1,1,1336,6856,0.163085937500
41,8192,7,0x6881D5ED790313B3,0xB,0xD,433,483,50,1,0x6,0x6,1,1,1279,6913,0.156127929688
41,12288,0,0x6881D5ED790313B3,0xB,0x5,665,718,53,1,0xE,0xE,1,1,2022,10266,0.164550781250
41,12288,1,0x6881D5ED790313B3,0xB,0x4,703,726,23,1,0xF,0xF,1,1,2036,10252,0.165690104167
41,12288,2,0x6881D5ED790313B3,0xB,0x9,634,746,112,1,0x2,0x2,1,1,2052,10236,0.166992187500
41,12288,3,0x6881D5ED790313B3,0xB,0x6,652,748,96,1,0xD,0xD,1,1,2051,10237,0.166910807292
41,12288,4,0x6881D5ED790313B3,0xB,0x6,623,720,97,1,0xD,0xD,1,1,2015,10273,0.163981119792
41,12288,5,0x6881D5ED790313B3,0xB,0x3,611,726,115,1,0x8,0x8,1,1,2077,10211,0.169026692708
41,12288,6,0x6881D5ED790313B3,0xB,0x2,653,730,77,1,0x9,0x9,1,1,2018,10270,0.164225260417
41,12288,7,0x6881D5ED790313B3,0xB,0xD,655,732,77,1,0x6,0x6,1,1,1911,10377,0.155517578125
41,16384,0,0x6881D5ED790313B3,0xB,0x5,902,942,40,1,0xE,0xE,1,1,2697,13687,0.164611816406
41,16384,1,0x6881D5ED790313B3,0xB,0x4,948,976,28,1,0xF,0xF,1,1,2704,13680,0.165039062500
41,16384,2,0x6881D5ED790313B3,0xB,0x9,842,985,143,1,0x2,0x2,1,1,2736,13648,0.166992187500
41,16384,3,0x6881D5ED790313B3,0xB,0x6,874,997,123,1,0xD,0xD,1,1,2713,13671,0.165588378906
41,16384,4,0x6881D5ED790313B3,0xB,0x6,856,982,126,1,0xD,0xD,1,1,2665,13719,0.162658691406
41,16384,5,0x6881D5ED790313B3,0xB,0x3,834,968,134,1,0x8,0x8,1,1,2700,13684,0.164794921875
41,16384,6,0x6881D5ED790313B3,0xB,0x2,872,979,107,1,0x9,0x9,1,1,2682,13702,0.163696289062
41,16384,7,0x6881D5ED790313B3,0xB,0xD,876,994,118,1,0x6,0x6,1,1,2595,13789,0.158386230469
41,24576,0,0x6881D5ED790313B3,0xB,0x5,1365,1456,91,1,0xE,0xE,1,1,4081,20495,0.166056315104
41,24576,1,0x6881D5ED790313B3,0xB,0x4,1348,1498,150,1,0xF,0xF,1,1,4042,20534,0.164469401042
41,24576,2,0x6881D5ED790313B3,0xB,0x9,1289,1495,206,1,0x2,0x2,1,1,4118,20458,0.167561848958
41,24576,3,0x6881D5ED790313B3,0xB,0x6,1323,1498,175,1,0xD,0xD,1,1,4052,20524,0.164876302083
41,24576,4,0x6881D5ED790313B3,0xB,0x6,1299,1456,157,1,0xD,0xD,1,1,4064,20512,0.165364583333
41,24576,5,0x6881D5ED790313B3,0xB,0x3,1332,1484,152,1,0x8,0x8,1,1,4020,20556,0.163574218750
41,24576,6,0x6881D5ED790313B3,0xB,0x2,1320,1509,189,1,0x9,0x9,1,1,4027,20549,0.163859049479
41,24576,7,0x6881D5ED790313B3,0xB,0xD,1319,1511,192,1,0x6,0x6,1,1,3943,20633,0.160441080729
41,32768,0,0x6881D5ED790313B3,0xB,0x5,1764,1974,210,1,0xE,0xE,1,1,5410,27358,0.165100097656
41,32768,1,0x6881D5ED790313B3,0xB,0x4,1810,1995,185,1,0xF,0xF,1,1,5388,27380,0.164428710938
41,32768,2,0x6881D5ED790313B3,0xB,0x9,1697,1984,287,1,0x2,0x2,1,1,5495,27273,0.167694091797
41,32768,3,0x6881D5ED790313B3,0xB,0x6,1750,2005,255,1,0xD,0xD,1,1,5416,27352,0.165283203125
41,32768,4,0x6881D5ED790313B3,0xB,0x6,1710,1995,285,1,0xD,0xD,1,1,5385,27383,0.164337158203
41,32768,5,0x6881D5ED790313B3,0xB,0x3,1766,1944,178,1,0x8,0x8,1,1,5353,27415,0.163360595703
41,32768,6,0x6881D5ED790313B3,0xB,0x2,1751,2014,263,1,0x9,0x9,1,1,5394,27374,0.164611816406
41,32768,7,0x6881D5ED790313B3,0xB,0xD,1748,2002,254,1,0x6,0x6,1,1,5278,27490,0.161071777344
42,512,0,0x5FF69B82A8D8A825,0xE,0xD,21,25,4,1,0x3,0x3,1,1,85,427,0.166015625000
42,512,1,0x5FF69B82A8D8A825,0xE,0x9,22,27,5,1,0x7,0x0,1,0,82,430,0.160156250000
42,512,2,0x5FF69B82A8D8A825,0xE,0x4,21,24,3,1,0xA,0x6,1,0,94,418,0.183593750000
42,512,3,0x5FF69B82A8D8A825,0xE,0xD,22,23,1,1,0x3,0x3,1,1,80,432,0.156250000000
42,512,4,0x5FF69B82A8D8A825,0xE,0x6,24,26,2,1,0x8,0xA,1,0,79,433,0.154296875000
42,512,5,0x5FF69B82A8D8A825,0xE,0x1,21,24,3,1,0xF,0xE,1,0,95,417,0.185546875000
42,512,6,0x5FF69B82A8D8A825,0xE,0xA,22,26,4,1,0x4,0x4,1,1,71,441,0.138671875000
42,512,7,0x5FF69B82A8D8A825,0xE,0xE,22,24,2,1,0x0,0xE,1,0,87,425,0.169921875000
42,1024,0,0x5FF69B82A8D8A825,0xE,0xD,53,55,2,1,0x3,0x3,1,1,187,837,0.182617187500
42,1024,1,0x5FF69B82A8D8A825,0xE,0xC,56,58,2,1,0x2,0x0,1,0,163,861,0.159179687500
42,1024,2,0x5FF69B82A8D8A825,0xE,0x2,51,53,2,1,0xC,0x6,1,0,179,845,0.174804687500
42,1024,3,0x5FF69B82A8D8A825,0xE,0xD,42,54,12,1,0x3,0x3,1,1,157,867,0.153320312500
42,1024,4,0x5FF69B82A8D8A825,0xE,0xB,50,53,3,1,0x5,0xA,1,0,166,858,0.162109375000
42,1024,5,0x5FF69B82A8D8A825,0xE,0x1,45,54,9,1,0xF,0xE,1,0,187,837,0.182617187500
42,1024,6,0x5FF69B82A8D8A825,0xE,0x6,55,56,1,3,0x0,0x4,0,0,161,863,0.157226562500
42,1024,7,0x5FF69B82A8D8A825,0xE,0x0,46,51,5,1,0xE,0xE,1,1,182,842,0.177734375000
42,1536,0,0x5FF69B82A8D8A825,0xE,0x9,83,85,2,1,0x7,0x3,1,0,278,1258,0.180989583333
42,1536,1,0x5FF69B82A8D8A825,0xE,0x6,84,87,3,1,0x8,0x0,1,0,249,1287,0.162109375000
42,1536,2,0x5FF69B82A8D8A825,0xE,0x8,78,81,3,1,0x6,0x6,1,1,255,1281,0.166015625000
42,1536,3,0x5FF69B82A8D8A825,0xE,0xD,64,90,26,1,0x3,0x3,1,1,237,1299,0.154296875000
42,1536,4,0x5FF69B82A8D8A825,0xE,0x7,81,87,6,1,0x9,0xA,1,0,241,1295,0.156901041667
42,1536,5,0x5FF69B82A8D8A825,0xE,0x1,79,82,3,1,0xF,0xE,1,0,271,1265,0.176432291667
42,1536,6,0x5FF69B82A8D8A825,0xE,0xF,80,83,3,1,0x1,0x4,1,0,245,1291,0.159505208333
42,1536,7,0x5FF69B82A8D8A825,0xE,0x0,67,85,18,1,0xE,0xE,1,1,270,1266,0.175781250000
42,2048,0,0x5FF69B82A8D8A825,0xE,0xD,112,116,4,1,0x3,0x3,1,1,375,1673,0.183105468750
42,2048,1,0x5FF69B82A8D8A825,0xE,0x4,114,115,1,1,0xA,0x0,1,0,338,1710,0.165039062500
42,2048,2,0x5FF69B82A8D8A825,0xE,0x8,104,112,8,1,0x6,0x6,1,1,346,1702,0.168945312500
42,2048,3,0x5FF69B82A8D8A825,0xE,0xD,89,117,28,1,0x3,0x3,1,1,321,1727,0.156738281250
42,2048,4,0x5FF69B82A8D8A825,0xE,0x7,108,113,5,1,0x9,0xA,1,0,341,1707,0.166503906250
42,2048,5,0x5FF69B82A8D8A825,0xE,0x1,102,113,11,1,0xF,0xE,1,0,346,1702,0.168945312500
42,2048,6,0x5FF69B82A8D8A825,0xE,0xF,113,114,1,1,0x1,0x4,1,0,338,1710,0.165039062500
42,2048,7,0x5FF69B82A8D8A825,0xE,0x0,93,115,22,1,0xE,0xE,1,1,358,1690,0.174804687500
42,3072,0,0x5FF69B82A8D8A825,0xE,0xD,161,178,17,1,0x3,0x3,1,1,531,2541,0.172851562500
42,3072,1,0x5FF69B82A8D8A825,0xE,0x4,172,175,3,1,0xA,0x0,1,0,520,2552,0.169270833333
42,3072,2,0x5FF69B82A8D8A825,0xE,0x8,163,178,15,1,0x6,0x6,1,1,501,2571,0.163085937500
42,3072,3,0x5FF69B82A8D8A825,0xE,0xD,137,177,40,1,0x3,0x3,1,1,499,2573,0.162434895833
42,3072,4,0x5FF69B82A8D8A825,0xE,0x4,165,174,9,1,0xA,0xA,1,1,487,2585,0.158528645833
42,3072,5,0x5FF69B82A8D8A825,0xE,0x0,165,172,7,1,0xE,0xE,1,1,513,2559,0.166992187500
42,3072,6,0x5FF69B82A8D8A825,0xE,0xA,169,172,3,1,0x4,0x4,1,1,523,2549,0.170247395833
42,3072,7,0x5FF69B82A8D8A825,0xE,0x0,142,170,28,1,0xE,0xE,1,1,524,2548,0.170572916667
42,4096,0,0x5FF69B82A8D8A825,0xE,0xD,214,230,16,1,0x3,0x3,1,1,698,3398,0.170410156250
42,4096,1,0x5FF69B82A8D8A825,0xE,0xE,224,228,4,1,0x0,0x0,1,1,686,3410,0.167480468750
42,4096,2,0x5FF69B82A8D8A825,0xE,0x8,216,233,17,1,0x6,0x6,1,1,692,3404,0.168945312500
42,4096,3,0x5FF69B82A8D8A825,0xE,0xD,187,237,50,1,0x3,0x3,1,1,671,3425,0.163818359375
42,4096,4,0x5FF69B82A8D8A825,0xE,0x4,218,233,15,1,0xA,0xA,1,1,662,3434,0.161621093750
42,4096,5,0x5FF69B82A8D8A825,0xE,0x0,213,225,12,1,0xE,0xE,1,1,706,3390,0.172363281250
42,4096,6,0x5FF69B82A8D8A825,0xE,0xA,217,230,13,1,0x4,0x4,1,1,697,3399,0.170166015625
42,4096,7,0x5FF69B82A8D8A825,0xE,0x0,199,231,32,1,0xE,0xE,1,1,696,3400,0.169921875000
42,6144,0,0x5FF69B82A8D8A825,0xE,0xD,315,369,54,1,0x3,0x3,1,1,1027,5117,0.167154947917
42,6144,1,0x5FF69B82A8D8A825,0xE,0xE,326,356,30,1,0x0,0x0,1,1,993,5151,0.161621093750
42,6144,2,0x5FF69B82A8D8A825,0xE,0x8,312,357,45,1,0x6,0x6,1,1,1041,5103,0.169433593750
42,6144,3,0x5FF69B82A8D8A825,0xE,0xD,310,351,41,1,0x3,0x3,1,1,979,5165,0.159342447917
42,6144,4,0x5FF69B82A8D8A825,0xE,0x4,313,356,43,1,0xA,0xA,1,1,1007,5137,0.163899739583
42,6144,5,0x5FF69B82A8D8A825,0xE,0x0,315,347,32,1,0xE,0xE,1,1,1031,5113,0.167805989583
42,6144,6,0x5FF69B82A8D8A825,0xE,0xA,317,355,38,1,0x4,0x4,1,1,1027,5117,0.167154947917
42,6144,7,0x5FF69B82A8D8A825,0xE,0x0,319,348,29,1,0xE,0xE,1,1,1031,5113,0.167805989583
42,8192,0,0x5FF69B82A8D8A825,0xE,0xD,420,490,70,1,0x3,0x3,1,1,1378,6814,0.168212890625
42,8192,1,0x5FF69B82A8D8A825,0xE,0xE,441,483,42,1,0x0,0x0,1,1,1339,6853,0.163452148438
42,8192,2,0x5FF69B82A8D8A825,0xE,0x8,426,489,63,1,0x6,0x6,1,1,1393,6799,0.170043945312
42,8192,3,0x5FF69B82A8D8A825,0xE,0xD,421,494,73,1,0x3,0x3,1,1,1315,6877,0.160522460938
42,8192,4,0x5FF69B82A8D8A825,0xE,0x4,409,481,72,1,0xA,0xA,1,1,1360,6832,0.166015625000
42,8192,5,0x5FF69B82A8D8A825,0xE,0x0,437,469,32,1,0xE,0xE,1,1,1366,6826,0.166748046875
42,8192,6,0x5FF69B82A8D8A825,0xE,0xA,411,467,56,1,0x4,0x4,1,1,1355,6837,0.165405273438
42,8192,7,0x5FF69B82A8D8A825,0xE,0x0,408,470,62,1,0xE,0xE,1,1,1384,6808,0.168945312500
42,12288,0,0x5FF69B82A8D8A825,0xE,0xD,632,746,114,1,0x3,0x3,1,1,2058,10230,0.167480468750
42,12288,1,0x5FF69B82A8D8A825,0xE,0xE,660,731,71,1,0x0,0x0,1,1,1982,10306,0.161295572917
42,12288,2,0x5FF69B82A8D8A825,0xE,0x8,647,725,78,1,0x6,0x6,1,1,2041,10247,0.166097005208
42,12288,3,0x5FF69B82A8D8A825,0xE,0xD,649,755,106,1,0x3,0x3,1,1,1974,10314,0.160644531250
42,12288,4,0x5FF69B82A8D8A825,0xE,0x4,613,739,126,1,0xA,0xA,1,1,2010,10278,0.163574218750
42,12288,5,0x5FF69B82A8D8A825,0xE,0x0,664,712,48,1,0xE,0xE,1,1,2026,10262,0.164876302083
42,12288,6,0x5FF69B82A8D8A825,0xE,0xA,626,713,87,1,0x4,0x4,1,1,2009,10279,0.163492838542
42,12288,7,0x5FF69B82A8D8A825,0xE,0x0,626,738,112,1,0xE,0xE,1,1,2059,10229,0.167561848958
42,16384,0,0x5FF69B82A8D8A825,0xE,0xD,842,999,157,1,0x3,0x3,1,1,2738,13646,0.167114257812
42,16384,1,0x5FF69B82A8D8A825,0xE,0xE,885,982,97,1,0x0,0x0,1,1,2658,13726,0.162231445312
42,16384,2,0x5FF69B82A8D8A825,0xE,0x8,863,977,114,1,0x6,0x6,1,1,2708,13676,0.165283203125
42,16384,3,0x5FF69B82A8D8A825,0xE,0xD,855,1001,146,1,0x3,0x3,1,1,2639,13745,0.161071777344
42,16384,4,0x5FF69B82A8D8A825,0xE,0x4,806,974,168,1,0xA,0xA,1,1,2670,13714,0.162963867188
42,16384,5,0x5FF69B82A8D8A825,0xE,0x0,883,980,97,1,0xE,0xE,1,1,2680,13704,0.163574218750
42,16384,6,0x5FF69B82A8D8A825,0xE,0xA,847,972,125,1,0x4,0x4,1,1,2691,13693,0.164245605469
42,16384,7,0x5FF69B82A8D8A825,0xE,0x0,827,989,162,1,0xE,0xE,1,1,2694,13690,0.164428710938
42,24576,0,0x5FF69B82A8D8A825,0xE,0xD,1259,1487,228,1,0x3,0x3,1,1,4100,20476,0.166829427083
42,24576,1,0x5FF69B82A8D8A825,0xE,0xE,1334,1503,169,1,0x0,0x0,1,1,3958,20618,0.161051432292
42,24576,2,0x5FF69B82A8D8A825,0xE,0x8,1328,1483,155,1,0x6,0x6,1,1,4026,20550,0.163818359375
42,24576,3,0x5FF69B82A8D8A825,0xE,0xD,1280,1486,206,1,0x3,0x3,1,1,3987,20589,0.162231445312
42,24576,4,0x5FF69B82A8D8A825,0xE,0x4,1255,1459,204,1,0xA,0xA,1,1,3994,20582,0.162516276042
42,24576,5,0x5FF69B82A8D8A825,0xE,0x0,1314,1497,183,1,0xE,0xE,1,1,3941,20635,0.160359700521
42,24576,6,0x5FF69B82A8D8A825,0xE,0xA,1304,1487,183,1,0x4,0x4,1,1,4013,20563,0.163289388021
42,24576,7,0x5FF69B82A8D8A825,0xE,0x0,1284,1473,189,1,0xE,0xE,1,1,4052,20524,0.164876302083
42,32768,0,0x5FF69B82A8D8A825,0xE,0xD,1673,1978,305,1,0x3,0x3,1,1,5457,27311,0.166534423828
42,32768,1,0x5FF69B82A8D8A825,0xE,0xE,1733,1995,262,1,0x0,0x0,1,1,5264,27504,0.160644531250
42,32768,2,0x5FF69B82A8D8A825,0xE,0x8,1768,1967,199,1,0x6,0x6,1,1,5376,27392,0.164062500000
42,32768,3,0x5FF69B82A8D8A825,0xE,0xD,1724,1993,269,1,0x3,0x3,1,1,5347,27421,0.163177490234
42,32768,4,0x5FF69B82A8D8A825,0xE,0x4,1679,1998,319,1,0xA,0xA,1,1,5372,27396,0.163940429688
42,32768,5,0x5FF69B82A8D8A825,0xE,0x0,1744,2011,267,1,0xE,0xE,1,1,5296,27472,0.161621093750
42,32768,6,0x5FF69B82A8D8A825,0xE,0xA,1734,1979,245,1,0x4,0x4,1,1,5309,27459,0.162017822266
42,32768,7,0x5FF69B82A8D8A825,0xE,0x0,1687,2003,316,1,0xE,0xE,1,1,5414,27354,0.165222167969
43,512,0,0x912C6C9230F527CD,0x5,0xB,21,25,4,1,0xE,0x7,1,0,89,423,0.173828125000
43,512,1,0x912C6C9230F527CD,0x5,0x9,22,23,1,2,0x0,0x8,0,0,83,429,0.162109375000
43,512,2,0x912C6C9230F527CD,0x5,0x8,22,25,3,1,0xD,0xD,1,1,97,415,0.189453125000
43,512,3,0x912C6C9230F527CD,0x5,0x1,22,27,5,2,0x0,0x7,0,0,83,429,0.162109375000
43,512,4,0x912C6C9230F527CD,0x5,0x1,23,25,2,1,0x4,0x1,1,0,86,426,0.167968750000
43,512,5,0x912C6C9230F527CD,0x5,0xC,20,26,6,1,0x9,0x9,1,1,73,439,0.142578125000
43,512,6,0x912C6C9230F527CD,0x5,0x4,20,22,2,1,0x1,0x6,1,0,77,435,0.150390625000
43,512,7,0x912C6C9230F527CD,0x5,0x5,22,25,3,1,0x0,0xA,1,0,99,413,0.193359375000
43,1024,0,0x912C6C9230F527CD,0x5,0x9,55,57,2,2,0x0,0x7,0,0,180,844,0.175781250000
43,1024,1,0x912C6C9230F527CD,0x5,0xA,52,54,2,2,0x0,0x8,0,0,170,854,0.166015625000
43,1024,2,0x912C6C9230F527CD,0x5,0x8,51,56,5,1,0xD,0xD,1,1,182,842,0.177734375000
43,1024,3,0x912C6C9230F527CD,0x5,0x1,55,56,1,1,0x4,0x7,1,0,169,855,0.165039062500
43,1024,4,0x912C6C9230F527CD,0x5,0x1,46,49,3,1,0x4,0x1,1,0,169,855,0.165039062500
43,1024,5,0x912C6C9230F527CD,0x5,0xC,40,54,14,1,0x9,0x9,1,1,151,873,0.147460937500
43,1024,6,0x912C6C9230F527CD,0x5,0x3,52,53,1,1,0x6,0x6,1,1,163,861,0.159179687500
43,1024,7,0x912C6C9230F527CD,0x5,0x5,54,55,1,1,0x0,0xA,1,0,185,839,0.180664062500
43,1536,0,0x912C6C9230F527CD,0x5,0x9,87,89,2,1,0xC,0x7,1,0,260,1276,0.169270833333
43,1536,1,0x912C6C9230F527CD,0x5,0xD,79,80,1,1,0x8,0x8,1,1,248,1288,0.161458333333
43,1536,2,0x912C6C9230F527CD,0x5,0x8,70,84,14,1,0xD,0xD,1,1,269,1267,0.175130208333
43,1536,3,0x912C6C9230F527CD,0x5,0x6,80,83,3,1,0x3,0x7,1,0,253,1283,0.164713541667
43,1536,4,0x912C6C9230F527CD,0x5,0x1,73,81,8,1,0x4,0x1,1,0,259,1277,0.168619791667
43,1536,5,0x912C6C9230F527CD,0x5,0xC,75,86,11,1,0x9,0x9,1,1,245,1291,0.159505208333
