trial,samples_per_sbox,master_seed,trial_seed,key,known_delta,actual_sk28,recovered_sk28,full_key_success,correct_words,unique_minimum_words,total_public_outputs,total_internal_ineffective,total_infected,aggregate_empirical_rate,theoretical_rate,absolute_rate_error,mean_minimum_gap,min_minimum_gap,max_minimum_gap
74,32768,0x5343454E4559593A,0xF22D05200BF4F8D1,71960023D139ED73BC2F,0x4,0xB5D5E205,0xB5D5E205,1,8,8,262144,43203,218941,0.164806365967,0.164132936375,0.000673429591,279.000000,221,329
75,512,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0x00000000,0,2,7,4096,676,3420,0.165039062500,0.164132936375,0.000906126125,3.857143,1,8
75,1024,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0x835E4E31,0,4,8,8192,1353,6839,0.165161132812,0.164132936375,0.001028196437,4.500000,1,10
75,1536,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0x00000000,0,4,7,12288,2033,10255,0.165445963542,0.164132936375,0.001313027166,6.000000,1,13
75,2048,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0x00000000,0,6,7,16384,2757,13627,0.168273925781,0.164132936375,0.004140989406,10.000000,1,27
75,3072,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0x51DECCE1,0,7,8,24576,4081,20495,0.166056315104,0.164132936375,0.001923378729,18.125000,5,35
75,4096,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0xD1DECCE1,1,8,8,32768,5466,27302,0.166809082031,0.164132936375,0.002676145656,18.875000,2,47
75,6144,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0x51DE4CE1,0,7,8,49152,8207,40945,0.166971842448,0.164132936375,0.002838906073,28.625000,3,58
75,8192,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0xD1DECCE1,1,8,8,65536,10880,54656,0.166015625000,0.164132936375,0.001882688625,44.000000,20,60
75,12288,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0xD1DECCE1,1,8,8,98304,16326,81978,0.166076660156,0.164132936375,0.001943723781,88.125000,47,126
75,16384,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0xD1DECCE1,1,8,8,131072,21750,109322,0.165939331055,0.164132936375,0.001806394679,122.250000,92,173
75,24576,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0xD1DECCE1,1,8,8,196608,32527,164081,0.165440877279,0.164132936375,0.001307940903,200.125000,150,278
75,32768,0x5343454E4559593A,0xD77E01D849EEEDBE,3B31BE932999F421382B,0x1,0xD1DECCE1,0xD1DECCE1,1,8,8,262144,43123,219021,0.164501190186,0.164132936375,0.000368253810,277.750000,226,322
76,512,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0xD7069309,0,3,8,4096,684,3412,0.166992187500,0.164132936375,0.002859251125,2.875000,1,6
76,1024,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0xD7079208,0,4,8,8192,1367,6825,0.166870117188,0.164132936375,0.002737180812,7.750000,1,17
76,1536,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0xD7079308,0,3,8,12288,2020,10268,0.164388020833,0.164132936375,0.000255084458,9.875000,4,16
76,2048,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x00000000,0,3,6,16384,2732,13652,0.166748046875,0.164132936375,0.002615110500,14.166667,2,31
76,3072,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9F079A60,0,7,8,24576,4068,20508,0.165527343750,0.164132936375,0.001394407375,18.875000,7,40
76,4096,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9F079A60,0,7,8,32768,5407,27361,0.165008544922,0.164132936375,0.000875608547,27.875000,8,44
76,6144,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9F079A60,0,7,8,49152,8123,41029,0.165262858073,0.164132936375,0.001129921698,46.250000,10,73
76,8192,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9B079A64,1,8,8,65536,10809,54727,0.164932250977,0.164132936375,0.000799314601,60.625000,14,98
76,12288,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9B079A64,1,8,8,98304,16108,82196,0.163859049479,0.164132936375,0.000273886896,100.875000,66,134
76,16384,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9B079A64,1,8,8,131072,21487,109585,0.163932800293,0.164132936375,0.000200136082,137.625000,81,182
76,24576,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9B079A64,1,8,8,196608,32228,164380,0.163920084635,0.164132936375,0.000212851740,213.375000,161,289
76,32768,0x5343454E4559593A,0x43124B074E88B76D,3875BF35D4BB8DE32760,0xE,0x9B079A64,0x9B079A64,1,8,8,262144,42905,219239,0.163669586182,0.164132936375,0.000463350194,283.875000,242,368
77,512,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x00000000,0,2,7,4096,662,3434,0.161621093750,0.164132936375,0.002511842625,2.428571,1,4
77,1024,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x7F3C8527,0,1,8,8192,1339,6853,0.163452148438,0.164132936375,0.000680787938,4.625000,1,14
77,1536,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x7FBC0DAB,0,1,8,12288,2021,10267,0.164469401042,0.164132936375,0.000336464666,7.875000,1,19
77,2048,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x6A2D182E,0,2,8,16384,2712,13672,0.165527343750,0.164132936375,0.001394407375,6.500000,2,15
77,3072,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x00000000,0,3,7,24576,4052,20524,0.164876302083,0.164132936375,0.000743365708,10.142857,5,17
77,4096,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x0EC14CFE,0,5,8,32768,5406,27362,0.164978027344,0.164132936375,0.000845090968,12.375000,1,23
77,6144,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x2E810CDE,0,7,8,49152,8077,41075,0.164326985677,0.164132936375,0.000194049302,22.125000,1,42
77,8192,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x2E810CDE,0,7,8,65536,10798,54738,0.164764404297,0.164132936375,0.000631467922,30.875000,6,58
77,12288,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0x2E810CDE,0,7,8,98304,16178,82126,0.164571126302,0.164132936375,0.000438189927,59.500000,7,102
77,16384,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0xAE010C5E,1,8,8,131072,21416,109656,0.163391113281,0.164132936375,0.000741823094,92.750000,10,121
77,24576,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0xAE010C5E,1,8,8,196608,32210,164398,0.163828531901,0.164132936375,0.000304404474,174.875000,105,250
77,32768,0x5343454E4559593A,0xE1AB19F204949201,0778492541E482CE1740,0xC,0xAE010C5E,0xAE010C5E,1,8,8,262144,42943,219201,0.163814544678,0.164132936375,0.000318391698,246.250000,185,302
78,512,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x00000000,0,0,5,4096,656,3440,0.160156250000,0.164132936375,0.003976686375,1.600000,1,3
78,1024,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0xE6CC921F,0,2,8,8192,1349,6843,0.164672851562,0.164132936375,0.000539915187,4.375000,1,10
78,1536,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x00000000,0,3,7,12288,2007,10281,0.163330078125,0.164132936375,0.000802858250,6.857143,2,13
78,2048,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x00000000,0,3,7,16384,2676,13708,0.163330078125,0.164132936375,0.000802858250,9.428571,1,18
78,3072,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0xE69C967B,0,4,8,24576,4090,20486,0.166422526042,0.164132936375,0.002289589666,12.750000,2,25
78,4096,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x661D977A,0,6,8,32768,5462,27306,0.166687011719,0.164132936375,0.002554075343,18.000000,4,34
78,6144,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x661D977A,0,6,8,49152,8093,41059,0.164652506510,0.164132936375,0.000519570135,25.625000,2,61
78,8192,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x265DB75A,1,8,8,65536,10724,54812,0.163635253906,0.164132936375,0.000497682469,51.750000,9,92
78,12288,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x265DB75A,1,8,8,98304,16068,82236,0.163452148438,0.164132936375,0.000680787938,86.875000,49,135
78,16384,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x265DB75A,1,8,8,131072,21457,109615,0.163703918457,0.164132936375,0.000429017918,113.750000,57,189
78,24576,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x265DB75A,1,8,8,196608,32179,164429,0.163670857747,0.164132936375,0.000462078628,202.875000,144,271
78,32768,0x5343454E4559593A,0x0D6001C9DBBE3322,AFDA532ECD8AC318CF39,0xD,0x265DB75A,0x265DB75A,1,8,8,262144,42976,219168,0.163940429688,0.164132936375,0.000192506688,292.000000,246,338
79,512,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x00000000,0,1,7,4096,679,3417,0.165771484375,0.164132936375,0.001638548000,2.714286,1,6
79,1024,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x1F8FADEF,0,4,8,8192,1389,6803,0.169555664062,0.164132936375,0.005422727687,3.875000,1,8
79,1536,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x5FABCDAB,0,3,8,12288,2039,10249,0.165934244792,0.164132936375,0.001801308416,6.500000,2,19
79,2048,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x5DCBADA9,0,6,8,16384,2717,13667,0.165832519531,0.164132936375,0.001699583156,7.750000,1,22
79,3072,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x00000000,0,7,7,24576,4021,20555,0.163614908854,0.164132936375,0.000518027521,20.285714,1,38
79,4096,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x4DCBB9AD,0,7,8,32768,5361,27407,0.163604736328,0.164132936375,0.000528200047,30.875000,2,77
79,6144,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x5DDBA9BD,1,8,8,49152,8080,41072,0.164388020833,0.164132936375,0.000255084458,44.875000,8,93
79,8192,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x4DCBB9AD,0,7,8,65536,10730,54806,0.163726806641,0.164132936375,0.000406129735,61.125000,8,115
79,12288,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x4DCBB9AD,0,7,8,98304,16140,82164,0.164184570312,0.164132936375,0.000051633937,88.750000,7,156
79,16384,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x5DDBA9BD,1,8,8,131072,21513,109559,0.164131164551,0.164132936375,0.000001771825,135.375000,63,194
79,24576,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x5DDBA9BD,1,8,8,196608,32495,164113,0.165278116862,0.164132936375,0.001145180487,214.000000,155,297
79,32768,0x5343454E4559593A,0x5FB5A5DD89989208,6EED52AE8F2C6E7E1626,0xE,0x5DDBA9BD,0x5DDBA9BD,1,8,8,262144,43182,218962,0.164726257324,0.164132936375,0.000593320949,291.500000,228,388
80,512,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x00000000,0,2,7,4096,660,3436,0.161132812500,0.164132936375,0.003000123875,2.714286,1,8
80,1024,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x32EA3A2B,0,3,8,8192,1330,6862,0.162353515625,0.164132936375,0.001779420750,5.750000,2,11
80,1536,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x00000000,0,4,6,12288,2005,10283,0.163167317708,0.164132936375,0.000965618667,7.333333,3,17
80,2048,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x00000000,0,5,7,16384,2715,13669,0.165710449219,0.164132936375,0.001577512843,8.285714,2,16
80,3072,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x3CF0ACAF,0,5,8,24576,4014,20562,0.163330078125,0.164132936375,0.000802858250,13.000000,1,31
80,4096,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x30F9ACAA,1,8,8,32768,5337,27431,0.162872314453,0.164132936375,0.001260621922,19.250000,7,29
80,6144,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x30F9ACAA,1,8,8,49152,7935,41217,0.161437988281,0.164132936375,0.002694948094,45.625000,31,67
80,8192,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x30F9ACAA,1,8,8,65536,10629,54907,0.162185668945,0.164132936375,0.001947267430,70.125000,41,91
80,12288,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x30F9ACAA,1,8,8,98304,15995,82309,0.162709554036,0.164132936375,0.001423382339,111.500000,86,151
80,16384,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x30F9ACAA,1,8,8,131072,21321,109751,0.162666320801,0.164132936375,0.001466615575,146.625000,115,195
80,24576,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x30F9ACAA,1,8,8,196608,32021,164587,0.162867228190,0.164132936375,0.001265708185,220.250000,156,301
80,32768,0x5343454E455A593B,0xA174BF6DA309ADE7,0F8EED0902051158BDD7,0xB,0x30F9ACAA,0x30F9ACAA,1,8,8,262144,42778,219366,0.163185119629,0.164132936375,0.000947816746,279.750000,237,373
81,512,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0x82897A79,0,3,8,4096,647,3449,0.157958984375,0.164132936375,0.006173952000,3.125000,1,8
81,1024,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0xE2CF183F,0,4,8,8192,1286,6906,0.156982421875,0.164132936375,0.007150514500,4.000000,1,8
81,1536,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0x224DBAF9,0,3,8,12288,1947,10341,0.158447265625,0.164132936375,0.005685670750,5.875000,1,20
81,2048,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0x00000000,0,4,7,16384,2620,13764,0.159912109375,0.164132936375,0.004220827000,8.142857,4,19
81,3072,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0x30FF3A4D,0,4,8,24576,3935,20641,0.160115559896,0.164132936375,0.004017376480,9.000000,1,17
81,4096,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0x18DF3A45,0,3,8,32768,5270,27498,0.160827636719,0.164132936375,0.003305299657,6.875000,1,17
81,6144,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0xA82F1AB5,0,7,8,49152,7956,41196,0.161865234375,0.164132936375,0.002267702000,24.250000,10,42
81,8192,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0xA02F1ABD,1,8,8,65536,10627,54909,0.162155151367,0.164132936375,0.001977785008,34.875000,13,47
81,12288,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0xA02F1ABD,1,8,8,98304,16086,82218,0.163635253906,0.164132936375,0.000497682469,77.000000,56,114
81,16384,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0xA02F1ABD,1,8,8,131072,21456,109616,0.163696289062,0.164132936375,0.000436647313,121.125000,79,163
81,24576,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0xA02F1ABD,1,8,8,196608,32256,164352,0.164062500000,0.164132936375,0.000070436375,185.750000,133,252
81,32768,0x5343454E455A593B,0xBBA5C2CE4004DE1C,229413ADFBCB03967AE6,0xB,0xA02F1ABD,0xA02F1ABD,1,8,8,262144,42878,219266,0.163566589355,0.164132936375,0.000566347020,268.500000,212,335
82,512,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x00000000,0,4,6,4096,649,3447,0.158447265625,0.164132936375,0.005685670750,3.666667,1,9
82,1024,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x00000000,0,4,7,8192,1309,6883,0.159790039062,0.164132936375,0.004342897313,3.428571,2,7
82,1536,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x3A2455A4,0,6,8,12288,1958,10330,0.159342447917,0.164132936375,0.004790488459,7.500000,1,13
82,2048,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x20224BA0,0,6,8,16384,2647,13737,0.161560058594,0.164132936375,0.002572877782,7.750000,1,15
82,3072,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x24224FA4,0,6,8,24576,3987,20589,0.162231445312,0.164132936375,0.001901491063,15.000000,3,23
82,4096,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x282647AC,0,6,8,32768,5336,27432,0.162841796875,0.164132936375,0.001291139500,17.375000,1,29
82,6144,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x22244DA4,1,8,8,49152,8050,41102,0.163777669271,0.164132936375,0.000355267105,24.000000,14,41
82,8192,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x22244DA4,1,8,8,65536,10798,54738,0.164764404297,0.164132936375,0.000631467922,44.500000,6,83
82,12288,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x22244DA4,1,8,8,98304,16052,82252,0.163289388021,0.164132936375,0.000843548355,78.875000,29,119
82,16384,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x22244DA4,1,8,8,131072,21529,109543,0.164253234863,0.164132936375,0.000120298488,114.625000,74,166
82,24576,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x22244DA4,1,8,8,196608,32232,164376,0.163940429688,0.164132936375,0.000192506688,187.500000,135,242
82,32768,0x5343454E455A593B,0xEB8F59BD3867B52E,307D71E541B1D812F383,0x5,0x22244DA4,0x22244DA4,1,8,8,262144,42837,219307,0.163410186768,0.164132936375,0.000722749608,259.875000,178,332
83,512,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0x00000000,0,2,5,4096,636,3460,0.155273437500,0.164132936375,0.008859498875,3.000000,1,7
83,1024,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xEF0F0C38,0,4,8,8192,1345,6847,0.164184570312,0.164132936375,0.000051633937,3.125000,1,8
83,1536,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0x00000000,0,3,7,12288,1995,10293,0.162353515625,0.164132936375,0.001779420750,5.571429,1,9
83,2048,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xF60714B8,0,5,8,16384,2658,13726,0.162231445312,0.164132936375,0.001901491063,7.500000,1,13
83,3072,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xF7071438,0,5,8,24576,4014,20562,0.163330078125,0.164132936375,0.000802858250,6.375000,1,20
83,4096,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xC72735A8,0,7,8,32768,5374,27394,0.164001464844,0.164132936375,0.000131471532,11.125000,2,21
83,6144,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xC7071588,0,6,8,49152,8100,41052,0.164794921875,0.164132936375,0.000661985500,23.375000,3,45
83,8192,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xC72734A8,1,8,8,65536,10777,54759,0.164443969727,0.164132936375,0.000311033351,37.875000,4,69
83,12288,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xC72734A8,1,8,8,98304,16168,82136,0.164469401042,0.164132936375,0.000336464666,65.625000,22,105
83,16384,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xC72734A8,1,8,8,131072,21529,109543,0.164253234863,0.164132936375,0.000120298488,112.375000,58,132
83,24576,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xC72734A8,1,8,8,196608,32155,164453,0.163548787435,0.164132936375,0.000584148940,179.250000,93,221
83,32768,0x5343454E455A593B,0xE9D1AB28CB7E7D5F,E7F5108632517AFAFC11,0xE,0xC72734A8,0xC72734A8,1,8,8,262144,42799,219345,0.163265228271,0.164132936375,0.000867708104,247.500000,146,316
84,512,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0xFA2381EA,0,0,8,4096,608,3488,0.148437500000,0.164132936375,0.015695436375,2.625000,1,5
84,1024,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0xFA869029,0,2,8,8192,1330,6862,0.162353515625,0.164132936375,0.001779420750,3.000000,1,5
84,1536,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x9A86D069,0,2,8,12288,1990,10298,0.161946614583,0.164132936375,0.002186321792,3.875000,1,14
84,2048,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0xBA86D56D,0,4,8,16384,2686,13698,0.163940429688,0.164132936375,0.000192506688,5.375000,1,13
84,3072,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x00000000,0,5,7,24576,4038,20538,0.164306640625,0.164132936375,0.000173704250,13.571429,1,34
84,4096,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x328EBD0D,0,7,8,32768,5332,27436,0.162719726562,0.164132936375,0.001413209813,15.250000,2,36
84,6144,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x72CEFD4D,1,8,8,49152,8065,41087,0.164082845052,0.164132936375,0.000050091323,27.125000,2,52
84,8192,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x72CEFD4D,1,8,8,65536,10770,54766,0.164337158203,0.164132936375,0.000204221828,46.500000,11,85
84,12288,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x72CEFD4D,1,8,8,98304,16165,82139,0.164438883464,0.164132936375,0.000305947088,85.750000,63,123
84,16384,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x72CEFD4D,1,8,8,131072,21623,109449,0.164970397949,0.164132936375,0.000837461574,126.000000,92,172
84,24576,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x72CEFD4D,1,8,8,196608,32435,164173,0.164972941081,0.164132936375,0.000840004705,198.625000,153,248
84,32768,0x5343454E455A593B,0x537645FBEAAC5B37,8227DB4A1ED4429E008C,0x9,0x72CEFD4D,0x72CEFD4D,1,8,8,262144,43384,218760,0.165496826172,0.164132936375,0.001363889797,294.250000,220,366
85,512,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0xF9848755,0,4,8,4096,636,3460,0.155273437500,0.164132936375,0.008859498875,2.625000,1,5
85,1024,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0xF184874D,0,5,8,8192,1293,6899,0.157836914062,0.164132936375,0.006296022313,6.000000,1,11
85,1536,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x00000000,0,5,6,12288,1950,10338,0.158691406250,0.164132936375,0.005441530125,8.166667,3,15
